_id,created_at,id,id_str,text,truncated,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,geo,coordinates,place,contributors,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.text,retweeted_status.truncated,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.quoted_status_id,retweeted_status.quoted_status_id_str,retweeted_status.quoted_status.created_at,retweeted_status.quoted_status.id,retweeted_status.quoted_status.id_str,retweeted_status.quoted_status.text,retweeted_status.quoted_status.truncated,retweeted_status.quoted_status.entities.hashtags,retweeted_status.quoted_status.entities.symbols,retweeted_status.quoted_status.entities.user_mentions,retweeted_status.quoted_status.entities.urls,retweeted_status.quoted_status.metadata.iso_language_code,retweeted_status.quoted_status.metadata.result_type,retweeted_status.quoted_status.source,retweeted_status.quoted_status.in_reply_to_status_id,retweeted_status.quoted_status.in_reply_to_status_id_str,retweeted_status.quoted_status.in_reply_to_user_id,retweeted_status.quoted_status.in_reply_to_user_id_str,retweeted_status.quoted_status.in_reply_to_screen_name,retweeted_status.quoted_status.user.id,retweeted_status.quoted_status.user.id_str,retweeted_status.quoted_status.user.name,retweeted_status.quoted_status.user.screen_name,retweeted_status.quoted_status.user.location,retweeted_status.quoted_status.user.description,retweeted_status.quoted_status.user.url,retweeted_status.quoted_status.user.entities.url.urls,retweeted_status.quoted_status.user.entities.description.urls,retweeted_status.quoted_status.user.protected,retweeted_status.quoted_status.user.followers_count,retweeted_status.quoted_status.user.friends_count,retweeted_status.quoted_status.user.listed_count,retweeted_status.quoted_status.user.created_at,retweeted_status.quoted_status.user.favourites_count,retweeted_status.quoted_status.user.utc_offset,retweeted_status.quoted_status.user.time_zone,retweeted_status.quoted_status.user.geo_enabled,retweeted_status.quoted_status.user.verified,retweeted_status.quoted_status.user.statuses_count,retweeted_status.quoted_status.user.lang,retweeted_status.quoted_status.user.contributors_enabled,retweeted_status.quoted_status.user.is_translator,retweeted_status.quoted_status.user.is_translation_enabled,retweeted_status.quoted_status.user.profile_background_color,retweeted_status.quoted_status.user.profile_background_image_url,retweeted_status.quoted_status.user.profile_background_image_url_https,retweeted_status.quoted_status.user.profile_background_tile,retweeted_status.quoted_status.user.profile_image_url,retweeted_status.quoted_status.user.profile_image_url_https,retweeted_status.quoted_status.user.profile_banner_url,retweeted_status.quoted_status.user.profile_link_color,retweeted_status.quoted_status.user.profile_sidebar_border_color,retweeted_status.quoted_status.user.profile_sidebar_fill_color,retweeted_status.quoted_status.user.profile_text_color,retweeted_status.quoted_status.user.profile_use_background_image,retweeted_status.quoted_status.user.has_extended_profile,retweeted_status.quoted_status.user.default_profile,retweeted_status.quoted_status.user.default_profile_image,retweeted_status.quoted_status.user.following,retweeted_status.quoted_status.user.follow_request_sent,retweeted_status.quoted_status.user.notifications,retweeted_status.quoted_status.user.translator_type,retweeted_status.quoted_status.geo,retweeted_status.quoted_status.coordinates,retweeted_status.quoted_status.place,retweeted_status.quoted_status.contributors,retweeted_status.quoted_status.is_quote_status,retweeted_status.quoted_status.retweet_count,retweeted_status.quoted_status.favorite_count,retweeted_status.quoted_status.favorited,retweeted_status.quoted_status.retweeted,retweeted_status.quoted_status.lang,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.possibly_sensitive,retweeted_status.lang,is_quote_status,quoted_status_id,quoted_status_id_str,retweet_count,favorite_count,favorited,retweeted,lang
5faeda91f3d8f52db4c9ac12,Fri Nov 13 19:12:15 +0000 2020,1327328442531131392,1327328442531131392,"RT @Thabo_LawrenceM: Normalize sending a Live location to someone you trust every time you go out! 

This is for safety reasons!",false,[],[],"[{""screen_name"":""Thabo_LawrenceM"",""name"":""Lawrence Maleka"",""id"":964846227354521600,""id_str"":""964846227354521600"",""indices"":[3,19]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for Android</a>",null,null,null,null,null,2236693041,2236693041,Leetha Accounting & Payroll Services,phindilen02,"Kuruman, South Africa",Accountant for all your Bookkeeping services DM me,null,[],false,954,1072,1,Sat Dec 21 16:55:23 +0000 2013,19380,null,null,true,false,6918,null,false,false,false,C0DEED,false,false,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,true,true,false,false,false,false,none,null,null,null,null,Sun Nov 08 06:26:53 +0000 2020,1325323890441203712,1325323890441203712,"Normalize sending a Live location to someone you trust every time you go out! 

This is for safety reasons! ",false,[],[],[],"[{""url"":"""",""expanded_url"":"""",""display_url"":""twitter.com/akreana_/statu"",""indices"":[108,131]}]",en,recent,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",null,null,null,null,null,964846227354521600,964846227354521600,Lawrence Maleka,Thabo_LawrenceM,"Pretoria, South Africa","Faith doesn make it easier, It makes it Possible!",null,[],false,398,638,0,Sat Feb 17 12:57:21 +0000 2018,3462,null,null,false,false,2559,null,false,false,false,F5F8FA,null,null,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,true,true,false,false,false,false,none,null,null,null,null,true,1081598051322679297,1081598051322679297,Sat Jan 05 17:07:25 +0000 2019,1081598051322679297,1081598051322679297,O jewa ke eng ?,false,[],[],[],[],en,recent,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",null,null,null,null,null,743199714502402048,743199714502402048,Keabetswe,akreana_,false,"Philanthropist Ambassador @ms_krown, @MetropolitanZA, @Vodacom, : Keajan66@icloud.com. Founder of @_OJKFoundation  Lebo on #Lithapo  ",false,"[{""url"":"""",""expanded_url"":"""",""display_url"":""youtube.com/channel/UC7iR0"",""indices"":[0,23]}]",[],false,591001,88389,132,Wed Jun 15 21:53:14 +0000 2016,298107,null,null,true,true,362533,null,false,false,false,F5F8FA,null,null,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,true,true,false,false,false,false,none,null,null,null,null,false,27920,87632,false,false,in,24,82,false,false,false,en,true,1081598051322679297,1081598051322679297,24,0,false,false,en
5faeda91f3d8f52db4c9ac13,Fri Nov 13 19:12:15 +0000 2020,1327328440127692800,1327328440127692800,@aurinmpls Go be a community public safety officer and show people how to do it without violence.,false,[],[],"[{""screen_name"":""aurinmpls"",""name"":"" aurin on strike "",""id"":582428934,""id_str"":""582428934"",""indices"":[0,10]}]",[],en,recent,"<a href="""" rel=""nofollow"">TweetDeck</a>",1327305213745786882,1327305213745786882,582428934,582428934,aurinmpls,14911788,14911788,Arrogant Insouciance,Smoek_Jaguar,false,false,null,[],false,8,85,1,Mon May 26 18:24:56 +0000 2008,1854,null,null,false,false,4459,null,false,false,false,C0DEED,false,false,false,false,false,false,ABB8C2,C0DEED,DDEEF6,333333,false,false,false,false,false,false,false,none,null,null,null,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,0,0,false,false,en
5faeda91f3d8f52db4c9ac14,Fri Nov 13 19:12:15 +0000 2020,1327328439771279360,1327328439771279360,RT @ChevyElectric: Chevrolet today announced important safety information regarding the Chevrolet Bolt EV. Please visit ,false,[],[],"[{""screen_name"":""ChevyElectric"",""name"":""Chevy Electric"",""id"":26335328,""id_str"":""26335328"",""indices"":[3,17]}]",[],en,recent,"<a href="""" rel=""nofollow"">Tweetbot for i</a>",null,null,null,null,null,4897650881,4897650881,false,AMPERAe,false,false,null,[],false,189,127,8,Thu Feb 11 11:41:31 +0000 2016,213,null,null,false,false,3400,null,false,false,false,F5F8FA,null,null,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,null,null,null,null,Fri Nov 13 18:12:19 +0000 2020,1327313359709089793,1327313359709089793,Chevrolet today announced important safety information regarding the Chevrolet Bolt EV. Please visit ,true,[],[],[],"[{""url"":"""",""expanded_url"":"""",""display_url"":""twitter.com/i/web/status/1"",""indices"":[102,125]}]",en,recent,"<a href="""" rel=""nofollow"">Twitter Media Studio</a>",null,null,null,null,null,26335328,26335328,Chevy Electric,ChevyElectric,"Detroit, Mich.",Join the happiest owners on the planet in their love for new vehicle technology and innovation. ,false,"[{""url"":"""",""expanded_url"":"""",""display_url"":""s.chevy.com/pSD"",""indices"":[96,119]}]",false,55931,7064,1068,Tue Mar 24 21:57:55 +0000 2009,1005,null,null,true,true,8263,null,false,false,false,DCDDDE,false,false,false,false,false,false,1F98C7,FFFFFF,BFBAAF,663B12,false,false,false,false,false,false,false,none,null,null,null,null,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,false,false,false,en,false,,,3,0,false,false,en
5faeda91f3d8f52db4c9ac15,Fri Nov 13 19:12:14 +0000 2020,1327328438282235905,1327328438282235905,RT @PaulEalyMooney: That virus y .... be on red alert .. there is nothing more important than your safety.. nothing! Protect your own!!,false,[],[],"[{""screen_name"":""PaulEalyMooney"",""name"":""Paul Mooney"",""id"":4771944505,""id_str"":""4771944505"",""indices"":[3,18]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for Android</a>",null,null,null,null,null,2661460094,2661460094,Positively E,DarkEliteEric,"New York, NY","#BLM 

Pro Wrestling superfan
AKI Corp. fanatic
#ImWithAEW
#Rush
#NYJets",false,[],false,385,2681,21,Sun Jul 20 03:04:43 +0000 2014,28346,null,null,true,false,77724,null,false,false,false,000000,false,false,false,false,false,false,E81C4F,000000,000000,000000,false,true,false,false,false,false,false,none,null,null,null,null,Fri Nov 13 14:55:43 +0000 2020,1327263881023135746,1327263881023135746,That virus y .... be on red alert .. there is nothing more important than your safety.. nothing! Protect your own!! All you LOVE!,false,[],[],[],[],en,recent,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",null,null,null,null,null,4771944505,4771944505,Paul Mooney,PaulEalyMooney,"Shreveport, LA","I am the REAL Paul Mooney- Godfather of Comedy, Author and Producer. paulmooneygodfatherofcomedy@gmail.com",false,[],false,53398,3491,269,Sun Jan 17 05:10:16 +0000 2016,25660,null,null,false,true,4796,null,false,false,false,000000,false,false,false,false,false,false,FFCC4D,000000,000000,000000,false,true,false,false,false,false,false,none,null,null,null,null,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,420,false,false,,en,false,,,76,0,false,false,en
5faeda91f3d8f52db4c9ac16,Fri Nov 13 19:12:14 +0000 2020,1327328435551789057,1327328435551789057,"RT @DemSocialists: To get through the pandemic we need:

 Safety protections for every worker
 Medicare for All
 Financial assistance fo",false,[],[],"[{""screen_name"":""DemSocialists"",""name"":""DSA "",""id"":355591226,""id_str"":""355591226"",""indices"":[3,17]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",null,null,null,null,null,902686535979499520,902686535979499520, Nakki  @ working on comms!,whethervane,outer space,"call me Nemo or Nakki - comic artist - nonbinary transmasc gender kaleidoscope (they/them) - just doin' my thing.........",false,[],false,1192,241,9,Wed Aug 30 00:16:56 +0000 2017,347801,null,null,false,false,31419,null,false,false,false,000000,false,false,false,false,false,false,F58EA8,000000,000000,000000,false,true,false,false,false,false,false,none,null,null,null,null,Fri Nov 13 17:00:02 +0000 2020,1327295166848372738,1327295166848372738,"To get through the pandemic we need:

 Safety protections for every worker
 Medicare for All
 Financial assistan ",true,[],[],[],"[{""url"":"""",""expanded_url"":"""",""display_url"":""twitter.com/i/web/status/1"",""indices"":[117,140]}]",en,recent,"<a href="""" rel=""nofollow"">TweetDeck</a>",null,null,null,null,null,355591226,355591226,DSA ,DemSocialists,false,Democratic Socialists of America is the largest and fastest growing socialist organization in the USA. Students: @ydsa_  Tweets are not official statements.,false,[],false,345537,4881,2079,Mon Aug 15 16:01:21 +0000 2011,25907,null,null,true,true,36336,null,false,false,false,8F0202,false,false,false,false,false,false,E61515,FFFFFF,C0DFEC,333333,false,false,false,false,false,false,false,none,null,null,null,null,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,595,false,false,,en,false,,,128,0,false,false,en
5faeda91f3d8f52db4c9ac17,Fri Nov 13 19:12:13 +0000 2020,1327328434020868096,1327328434020868096,"@BystanderInTX @ProtestMom @mateagold @CarolLeonnig @jdawsey1 That's why they said ENOUGH. Meaning both need to wea ",true,[],[],"[{""screen_name"":""BystanderInTX"",""name"":""Bystander In Texas "",""id"":1098943021654134800,""id_str"":""1098943021654134786"",""indices"":[0,14]},{""screen_name"":""ProtestMom"",""name"":""Barefoot *RUTH-less* Activist"",""id"":896533624790679600,""id_str"":""896533624790679552"",""indices"":[15,26]},{""screen_name"":""mateagold"",""name"":""Matea Gold"",""id"":14677751,""id_str"":""14677751"",""indices"":[27,37]},{""screen_name"":""CarolLeonnig"",""name"":""Carol Leonnig"",""id"":108710418,""id_str"":""108710418"",""indices"":[38,51]},{""screen_name"":""jdawsey1"",""name"":""Josh Dawsey"",""id"":38936142,""id_str"":""38936142"",""indices"":[52,61]}]","[{""url"":"""",""expanded_url"":"""",""display_url"":""twitter.com/i/web/status/1"",""indices"":[117,140]}]",en,recent,"<a href="""" rel=""nofollow"">Twitter for Android</a>",1327298647260803073,1327298647260803073,1098943021654134786,1098943021654134786,BystanderInTX,842474623,842474623,GenG Ava,AvaGG,false,"#1 professional animal crossings player. Streamer for @GenG @elgato Business Inquiries: Ohnoavabusiness@gmail.com 
",false,[],false,174526,1241,332,Sun Sep 23 21:56:56 +0000 2012,34202,null,null,false,true,134461,null,false,false,false,FFFFFF,false,false,false,false,false,false,390F52,FFFFFF,FFFFFF,000000,false,true,false,false,false,false,false,none,null,null,null,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,0,0,false,false,en
5faeda91f3d8f52db4c9ac18,Fri Nov 13 19:12:13 +0000 2020,1327328433072988160,1327328433072988160,@IsleCornshucker @CNBCPolitics The economic crisis would have been worse if no one implement safety protocols since ,true,[],[],"[{""screen_name"":""IsleCornshucker"",""name"":""NUTrue"",""id"":363629852,""id_str"":""363629852"",""indices"":[0,16]},{""screen_name"":""CNBCPolitics"",""name"":""CNBC Politics"",""id"":381724050,""id_str"":""381724050"",""indices"":[17,30]}]","[{""url"":"""",""expanded_url"":"""",""display_url"":""twitter.com/i/web/status/1"",""indices"":[117,140]}]",en,recent,"<a href="""" rel=""nofollow"">Twitter for Android</a>",1327328176977096706,1327328176977096706,4832182942,4832182942,SkyLightPattern,4832182942,4832182942,Won Jin,SkyLightPattern,false,the dao of being,null,[],false,451,2934,8,Thu Jan 21 08:21:37 +0000 2016,76592,null,null,false,false,36299,null,false,false,false,F5F8FA,null,null,false,false,false,,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,null,null,null,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,0,0,false,false,en
5faeda91f3d8f52db4c9ac19,Fri Nov 13 19:12:13 +0000 2020,1327328432884211714,1327328432884211714,RT @tedcruz: They will boycott you. They will try to get you fired from your job. They will harass your family and threaten your safety.,false,[],[],"[{""screen_name"":""tedcruz"",""name"":""Ted Cruz"",""id"":23022687,""id_str"":""23022687"",""indices"":[3,11]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for Android</a>",null,null,null,null,null,1331506914,1331506914,chibueze daniel,chibdan4christ,Abuja,An Entrepreneur. A Content Writer. A Health & Wellness Instructor. A Public Speaker.,false,[],false,384,688,1,Sat Apr 06 12:51:08 +0000 2013,2960,null,null,false,false,54196,null,false,false,false,C0DEED,false,false,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,null,null,null,null,Fri Nov 13 16:21:11 +0000 2020,1327285390429073410,1327285390429073410,They will boycott you. They will try to get you fired from your job. They will harass your family and threaten your ,true,[],[],[],"[{""url"":"""",""expanded_url"":"""",""display_url"":""twitter.com/i/web/status/1"",""indices"":[117,140]}]",en,recent,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",null,null,null,null,null,23022687,23022687,Ted Cruz,tedcruz,"Houston, Texas","Father of two, @heidiscruz's husband, fighter for liberty. Representing the great state of Texas in the U.S. Senate.",false,[],false,4110784,6075,13415,Fri Mar 06 03:20:20 +0000 2009,1401,null,null,true,true,29620,null,false,false,false,131516,false,false,true,false,false,false,009999,EEEEEE,EFEFEF,333333,true,true,false,false,false,false,false,none,null,null,null,null,true,1327260503723429889,1327260503723429889,Fri Nov 13 14:42:18 +0000 2020,1327260503723429889,1327260503723429889,"So a major law firm just dropped a client, likely due to the fact that the Left crowdsourced outrage at the legal f ",true,[],[],[],"[{""url"":"""",""expanded_url"":"""",""display_url"":""twitter.com/i/web/status/1"",""indices"":[117,140]}]",en,recent,"<a href="""" rel=""nofollow"">Twitter Web App</a>",null,null,null,null,null,17995040,17995040,Ben Shapiro,benshapiro,false,"Editor Emeritus, , host of ""The Ben Shapiro Show, NYT bestsellers ""The Right Side of History"" and ""How To Destroy America In Three Easy Steps""",false,"[{""url"":"""",""expanded_url"":"""",""display_url"":""dailywire.com"",""indices"":[0,23]}]","[{""url"":"""",""expanded_url"":"""",""display_url"":""DailyWire.com"",""indices"":[17,40]}]",false,3438221,259,11775,Tue Dec 09 16:40:22 +0000 2008,1,null,null,true,true,161510,null,false,false,false,C0DEED,false,false,true,false,false,false,0084B4,FFFFFF,DDEEF6,333333,true,true,false,false,false,false,false,none,null,null,null,null,false,2728,14918,false,false,en,4019,12928,false,false,false,en,true,1327260503723429889,1327260503723429889,4019,0,false,false,en
5faeda91f3d8f52db4c9ac1a,Fri Nov 13 19:12:13 +0000 2020,1327328432158511104,1327328432158511104,"RT @TinyMuslimah:  the Police is too frightening and radical but politicians wake up every day defunding schools, closing hospitals",false,[],[],"[{""screen_name"":""TinyMuslimah"",""name"":""Dr. Donna Auston"",""id"":1625743140,""id_str"":""1625743140"",""indices"":[3,16]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter Web App</a>",null,null,null,null,null,1289182156044947456,1289182156044947456,Taylor,TsubasaJay,false,"she/her 23
I kept looking at memes on here, so I figured it may be time to get an account.",null,[],false,10,59,0,Fri Jul 31 12:53:07 +0000 2020,1186,null,null,false,false,241,null,false,false,false,F5F8FA,null,null,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,true,true,false,false,false,false,none,null,null,null,null,Thu Nov 12 00:22:10 +0000 2020,1326681657026416642,1326681657026416642," the Police is too frightening and radical but politicians wake up every day defunding schools, closing hos ",true,[],[],[],"[{""url"":"""",""expanded_url"":"""",""display_url"":""twitter.com/i/web/status/1"",""indices"":[117,140]}]",en,recent,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",null,null,null,null,null,1625743140,1625743140,Dr. Donna Auston,TinyMuslimah,The Garden State,Anthropologist. Writer. Person.,false,[],false,12875,1449,145,Sat Jul 27 15:58:34 +0000 2013,16225,null,null,true,false,30312,null,false,false,false,C0DEED,false,false,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,null,null,null,null,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31582,112410,false,false,,en,false,,,31582,0,false,false,en
5faeda92f3d8f52db4c9ac1b,Fri Nov 13 19:12:12 +0000 2020,1327328428605935617,1327328428605935617,"RT @AuthorMBTosi: In the 1770s, a courageous woman makes a life changing decision &amp; disregards her own safety. ",false,[],[],"[{""screen_name"":""AuthorMBTosi"",""name"":""AuthorMBTosi"",""id"":362911495,""id_str"":""362911495"",""indices"":[3,16]}]",[],en,recent,"<a href="""" rel=""nofollow"">Hopscotch Social</a>",null,null,null,null,null,410399069,410399069,Katie Mettner,KatieMettner,Wisconsin,"#Amputee
#Tubie
#Gastroparesis
Skiing Failure
I draw like a 2-year-old.
#Coffeeaddict
Wife
Mother
#Writer of #disabled #Romance #41 on Amazon.
#Writingcommunity",false,[],false,19705,17075,1320,Sat Nov 12 01:50:06 +0000 2011,1846,null,null,true,false,490946,null,false,false,false,709397,false,false,true,false,false,false,19CF86,86A4A6,A0C5C7,333333,true,true,false,false,false,false,false,none,null,null,null,null,Fri Nov 13 18:40:06 +0000 2020,1327320349118255113,1327320349118255113,"In the 1770s, a courageous woman makes a life changing decision &amp; disregards her own safety. ",false,[],[],[],[],en,recent,"<a href="""" rel=""nofollow"">Hootsuite Inc.</a>",null,null,null,null,null,362911495,362911495,AuthorMBTosi,AuthorMBTosi,"Toledo, OH","Bestselling author, editor, journalist, teacher, searcher, dreamer, inspirer",false,[],false,39278,16553,709,Sat Aug 27 05:41:15 +0000 2011,44006,null,null,false,false,192690,null,false,false,false,38322A,false,false,false,false,false,false,ABEBBB,FFF9CF,DBF78D,64856D,true,false,false,false,false,false,false,none,null,null,null,null,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,false,false,false,en,false,,,5,0,false,false,en
