_id,created_at,id,id_str,text,truncated,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang
5faeaafd6395803f1d2aceae,Fri Nov 13 15:47:08 +0000 2020,1327276819846926337,1327276819846926337,"Friday, November 13th, 10:42 AM: Tropical Depression Thirty One developed in the Caribbean. The storm is forecast t ",true,[],[],[],"[{""url"":"""",""expanded_url"":"""",""display_url"":""twitter.com/i/web/status/1"",""indices"":[117,140]}]",en,recent,"<a href="""" rel=""nofollow"">SocialNewsDesk</a>",null,null,null,null,null,334098402,334098402,WCTV PinPoint WX,WCTVPinPointWX,"Tallahassee, FL","You want weather? @WCTVMike, @robnucatola, @CharlesRoopWCTV, & @Messierwx have it for you! 

Disclaimer: Some tweets are automated.",false,[],false,4270,21,101,Tue Jul 12 15:38:31 +0000 2011,135,null,null,false,true,81657,null,false,false,false,C0DEED,false,false,true,false,false,,0084B4,C0DEED,DDEEF6,333333,true,false,false,false,false,false,false,none,null,null,null,null,false,1,0,false,false,false,en
5faeaafd6395803f1d2aceaf,Fri Nov 13 15:47:07 +0000 2020,1327276816185212934,1327276816185212934,"RT @heteronegatve: we are all sitting here, thinking the storm passed. but no, Isabela and Cagayan are drowning. People and children are dy",false,[],[],"[{""screen_name"":""heteronegatve"",""name"":""CagayanIsabelaNeedsHelp"",""id"":1064166602491465700,""id_str"":""1064166602491465728"",""indices"":[3,17]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter Web App</a>",null,null,null,null,null,1083188200586113024,1083188200586113024,Princess May Aquino,PrincessMayAqu1,false,A Filipina Freelancer,null,[],false,22,272,0,Thu Jan 10 02:26:06 +0000 2019,1888,null,null,false,false,437,null,false,false,false,F5F8FA,null,null,false,false,false,,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,null,null,null,null,false,11,0,false,false,,en
5faeaafd6395803f1d2aceb0,Fri Nov 13 15:47:04 +0000 2020,1327276806722949120,1327276806722949120,"RT @CBCKelowna: Winter storm for Coquihalla Highway, with heavy snow expected. Other warnings up for southern interior mountain passes http",false,[],[],"[{""screen_name"":""CBCKelowna"",""name"":""CBC Kelowna"",""id"":196171415,""id_str"":""196171415"",""indices"":[3,14]}]",[],en,recent,"<a href="""" rel=""nofollow"">TweetDeck</a>",null,null,null,null,null,1491030080,1491030080,David French,davidfrenchcbc,"Kelowna, B.C.","News Editor/Reader CBC Radio Kelowna- News junkie, techie, bit of a foodie, always up for a good chat, coffee or tango.",false,[],false,913,935,48,Fri Jun 07 18:33:57 +0000 2013,76,null,null,false,false,6531,null,false,false,false,000000,false,false,false,false,false,,FF691F,000000,000000,000000,false,false,false,false,false,false,false,none,null,null,null,null,false,1,0,false,false,,en
5faeaafd6395803f1d2aceb1,Fri Nov 13 15:47:04 +0000 2020,1327276804931870720,1327276804931870720,"RT @Aniket_4SSR: There must be a storm hitting Mumbai soon , else there was no need for Police to Hurry the investigation in Disha Salian's",false,[],[],"[{""screen_name"":""Aniket_4SSR"",""name"":""Aniket Kumbharikar"",""id"":346006278,""id_str"":""346006278"",""indices"":[3,15]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for Android</a>",null,null,null,null,null,1288472813687287809,1288472813687287809,Isheeta,onlyIsheeta,false,Here for @itsSSR. Sushant fan.,null,[],false,59,80,0,Wed Jul 29 13:54:24 +0000 2020,995,null,null,false,false,7028,null,false,false,false,F5F8FA,null,null,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,true,true,false,false,false,false,none,null,null,null,null,false,23,0,false,false,,en
5faeaafd6395803f1d2aceb2,Fri Nov 13 15:47:01 +0000 2020,1327276791136997379,1327276791136997379,@AlisonHammond taking the golfing world by storm ,false,[],[],"[{""screen_name"":""AlisonHammond"",""name"":""Alison Hammond"",""id"":43874488,""id_str"":""43874488"",""indices"":[0,14]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",1327249365174538240,1327249365174538240,43874488,43874488,AlisonHammond,1087826202226757632,1087826202226757632,false,pupkeb,they!she | no feminine terms, # & #,null,[],false,43,626,1,Tue Jan 22 21:35:52 +0000 2019,9395,null,null,true,false,7150,null,false,false,false,000000,false,false,false,false,false,false,F58EA8,000000,000000,000000,false,true,false,false,false,false,false,none,null,null,null,null,false,0,0,false,false,false,en
5faeaafd6395803f1d2aceb3,Fri Nov 13 15:47:00 +0000 2020,1327276787731148800,1327276787731148800,RT @theeBOOTS:  why Black hair is not  hair by -Vibesofablackgirl on Instagram ,false,[],[],"[{""screen_name"":""theeBOOTS"",""name"":""Boots "",""id"":943046790856790000,""id_str"":""943046790856790016"",""indices"":[3,13]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",null,null,null,null,null,55799919,55799919,$tormyyy,Storm_Henryy,false,false,false,[],false,936,1099,2,Sat Jul 11 09:45:44 +0000 2009,72015,null,null,true,false,11804,null,false,false,false,0099B9,false,false,false,false,false,false,0099B9,5ED4DC,95E8EC,3C3940,true,false,false,false,false,false,false,none,null,null,null,null,false,6026,0,false,false,false,en
5faeaafd6395803f1d2aceb4,Fri Nov 13 15:46:59 +0000 2020,1327276784920846337,1327276784920846337,"RT @ColinKahl: Today, 6 US service members were killed in Egypt, Tropical Storm Eta made landfall, &amp; there were 150K+ COVID cases. ""Trump s",false,[],[],"[{""screen_name"":""ColinKahl"",""name"":""Colin Kahl"",""id"":475454826,""id_str"":""475454826"",""indices"":[3,13]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",null,null,null,null,null,40790350,40790350,Resist... Persist... Insist,DawnSchmitz,false,false,null,[],false,118,570,3,Mon May 18 02:13:45 +0000 2009,63519,null,null,false,false,70683,null,false,false,false,C0DEED,false,false,false,false,false,,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,null,null,null,null,false,338,0,false,false,,en
5faeaafd6395803f1d2aceb5,Fri Nov 13 15:46:58 +0000 2020,1327276781213077504,1327276781213077504,RT @UmaaRajendra: The #Master is arriving tomorrow evening at 6pm  #MasterTeaser is gng to take us all by storm  Be there for the evening,false,"[{""text"":""Master"",""indices"":[22,29]},{""text"":""MasterTeaser"",""indices"":[68,81]}]",[],"[{""screen_name"":""UmaaRajendra"",""name"":""Umaa Rajendra Cinemas"",""id"":1064393617555435500,""id_str"":""1064393617555435520"",""indices"":[3,16]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for Android</a>",null,null,null,null,null,1240872830784253952,1240872830784253952,false,_DharshiniPriya,Tamil Nadu,@Actorvijay      TL    DM        #Master #SpreadVIJAYism,null,[],false,5476,387,0,Fri Mar 20 05:28:53 +0000 2020,21938,null,null,false,false,24307,null,false,false,false,F5F8FA,null,null,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,true,true,false,false,false,false,none,null,null,null,null,false,390,0,false,false,,en
5faeaafd6395803f1d2aceb6,Fri Nov 13 15:46:58 +0000 2020,1327276780777066496,1327276780777066496,"Winter storm for Coquihalla Highway, with heavy snow expected. Other warnings up for southern interior mountain pas ",true,[],[],[],"[{""url"":"""",""expanded_url"":"""",""display_url"":""twitter.com/i/web/status/1"",""indices"":[117,140]}]",en,recent,"<a href="""" rel=""nofollow"">TweetDeck</a>",null,null,null,null,null,196171415,196171415,CBC Kelowna,CBCKelowna,"Kelowna, BC","CBC's morning news show for Kelowna and BC's Southern Interior. Host @ChrisWalkerCBC and co-host @LiretteDominika on the air weekday mornings!",false,[],false,14067,1627,286,Tue Sep 28 14:13:05 +0000 2010,358,null,null,true,true,9791,null,false,false,false,07090B,false,false,true,false,false,false,C34242,BFBFBF,C9C9C9,1C1F23,true,false,false,false,false,false,false,none,null,null,null,null,false,1,0,false,false,false,en
5faeaafe6395803f1d2aceb7,Fri Nov 13 15:46:57 +0000 2020,1327276775538262016,1327276775538262016,"RT @Watch_LFC: Liverpool's  End Of The Storm documentary trailer.

Looks fantastic.

",false,[],[],"[{""screen_name"":""Watch_LFC"",""name"":""Watch LFC"",""id"":2581087213,""id_str"":""2581087213"",""indices"":[3,13]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for Android</a>",null,null,null,null,null,1979010690,1979010690,Dika,rizqi_andika,Indonesia,Many miles away from anfield,null,[],false,179,293,19,Mon Oct 21 15:11:59 +0000 2013,10175,null,null,true,false,31408,null,false,false,false,C0DEED,false,false,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,null,null,null,null,false,91,0,false,false,false,en
5faeaafe6395803f1d2aceb8,Fri Nov 13 15:46:56 +0000 2020,1327276772031750144,1327276772031750144,"RT @rapplerdotcom: LOOK: Architect Paulo Alcazaren uploads sketches of flood-resilient houses, barangay halls, and water management systems",false,[],[],"[{""screen_name"":""rapplerdotcom"",""name"":""Rappler"",""id"":330826792,""id_str"":""330826792"",""indices"":[3,17]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",null,null,null,null,null,1009322801906348032,1009322801906348032,ela,elarchive,IARFA,arki major in complaining  archives.ela@gmail.com  s/h,false,[],false,1931,262,4,Wed Jun 20 06:31:23 +0000 2018,106882,null,null,true,false,34529,null,false,false,false,F5F8FA,null,null,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,null,null,null,null,false,823,0,false,false,,en
5faeaafe6395803f1d2aceb9,Fri Nov 13 15:46:56 +0000 2020,1327276771859947522,1327276771859947522,"RT @rogertansey:  is like a ship at storm, and the captain has decided to go play golf. ",false,[],[],"[{""screen_name"":""rogertansey"",""name"":""Roger Tansey "",""id"":459876432,""id_str"":""459876432"",""indices"":[3,15]}]","[{""url"":"""",""expanded_url"":"""",""display_url"":""m.huffpost.com/us/entry/us_5f"",""indices"":[97,120]}]",en,recent,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",null,null,null,null,null,822965508110774277,822965508110774277,Herma Karr,HermaKarr,false,"I didn't live this long to allow our democracy trashed by a greedy, narcissistic traitor aka. wanna be dictator. I state the obvious. #HandMarkedPaperBallots",null,[],false,850,1283,1,Sun Jan 22 00:34:01 +0000 2017,17240,null,null,true,false,94094,null,false,false,false,F5F8FA,null,null,false,false,false,,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,null,null,null,null,false,14,0,false,false,false,en
5faeaafe6395803f1d2aceba,Fri Nov 13 15:46:56 +0000 2020,1327276770328887297,1327276770328887297,"RT @chinmay08231431:  STORM HAS BEGUN
AND THEY ARE REACHING US
LETS TAKE THE LEAD FOR ONCE AND FOREVER
RT AND REPLY NOW
I'm voting",false,[],[],"[{""screen_name"":""chinmay08231431"",""name"":""cursingmynamewishingistayed"",""id"":1297196919987396600,""id_str"":""1297196919987396609"",""indices"":[3,19]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for Android</a>",null,null,null,null,null,1290576442820923392,1290576442820923392,voting rn,onlyTSmatters,false,"DON'T STARE AT MY BIO INSTEAD GO & VOTE FOR TAYLOR ",false,[],false,128,111,0,Tue Aug 04 09:13:56 +0000 2020,333,null,null,false,false,5464,null,false,false,false,F5F8FA,null,null,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,null,null,null,null,false,58,0,false,false,,en
5faeaafe6395803f1d2acebb,Fri Nov 13 15:46:54 +0000 2020,1327276762716377089,1327276762716377089,"RT @nwa: The rivalry that started it all...
NWA Ultimate Rivals: Tim Storm &amp; Nick Aldis Part 2

Catch the premiere TONIGHT at 6pm ET

@Real",false,[],[],"[{""screen_name"":""nwa"",""name"":""NWA"",""id"":111370972,""id_str"":""111370972"",""indices"":[3,7]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for Android</a>",null,null,null,null,null,117158507,117158507,Nick Aldis,RealNickAldis,false,"NWA World's Heavyweight Champion. BOOKINGS/BUSINESS ENQUIRIES: NickAldisBookings@gmail.com
",false,"[{""url"":"""",""expanded_url"":"""",""display_url"":""prowrestlingtees.com/nickaldis"",""indices"":[91,114]}]",false,182297,455,685,Wed Feb 24 18:35:02 +0000 2010,16482,null,null,true,true,12173,null,false,false,false,07090B,false,false,true,false,false,false,E81C4F,FFFFFF,C9C9C9,1C1F23,true,true,false,false,false,false,false,none,null,null,null,null,false,12,0,false,false,,en
5faeaafe6395803f1d2acebc,Fri Nov 13 15:46:54 +0000 2020,1327276761084641280,1327276761084641280,"RT @ColinKahl: Today, 6 US service members were killed in Egypt, Tropical Storm Eta made landfall, &amp; there were 150K+ COVID cases. ""Trump s",false,[],[],"[{""screen_name"":""ColinKahl"",""name"":""Colin Kahl"",""id"":475454826,""id_str"":""475454826"",""indices"":[3,13]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",null,null,null,null,null,159918821,159918821,brett j fox,foxbrettj,"Silicon Valley, USA","I am an accomplished hi-tech executive, CEO, coach and turnaround specialist. I have a proven track record of building and leading successful businesses.",false,[],false,1330,997,43,Sat Jun 26 17:32:26 +0000 2010,96848,null,null,true,false,104918,null,false,false,false,C0DEED,false,false,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,null,null,null,null,false,338,0,false,false,,en
5faeaafe6395803f1d2acebd,Fri Nov 13 15:46:54 +0000 2020,1327276760933732354,1327276760933732354,"RT @ColinKahl: Today, 6 US service members were killed in Egypt, Tropical Storm Eta made landfall, &amp; there were 150K+ COVID cases. ""Trump s",false,[],[],"[{""screen_name"":""ColinKahl"",""name"":""Colin Kahl"",""id"":475454826,""id_str"":""475454826"",""indices"":[3,13]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",null,null,null,null,null,18427082,18427082,Chuck McClunkey,ChuckMetcalf83,Madtown,Marvel Comics enthusiast. Hard boiled crime reader.,null,[],false,384,624,27,Sun Dec 28 13:45:39 +0000 2008,6206,null,null,true,false,36378,null,false,false,false,9AE4E8,false,false,true,false,false,false,0084B4,BDDCAD,DDFFCC,333333,true,false,false,false,false,false,false,none,null,null,null,null,false,338,0,false,false,,en
5faeaafe6395803f1d2acebe,Fri Nov 13 15:46:54 +0000 2020,1327276760841424896,1327276760841424896,"RT @LFC: At the end of a storm, there's a golden sky... 

You Never Walk Alone 

@LanaDelRey x @tapmusic have teamed up for   ",false,[],[],"[{""screen_name"":""LFC"",""name"":""Liverpool FC"",""id"":19583545,""id_str"":""19583545"",""indices"":[3,7]},{""screen_name"":""LanaDelRey"",""name"":""Lana Del Rey"",""id"":45266183,""id_str"":""45266183"",""indices"":[86,97]},{""screen_name"":""tapmusic"",""name"":""TAP Music"",""id"":927628219,""id_str"":""927628219"",""indices"":[100,109]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for Android</a>",null,null,null,null,null,358014692,358014692,Anggi Ariyandi,AnggiAriyandi,"Bogor, Jawa Barat",@fnyaurel ,null,[],false,711,571,4,Fri Aug 19 07:11:12 +0000 2011,3084,null,null,true,false,14327,null,false,false,false,1A1B1F,false,false,true,false,false,false,2FC2EF,FFFFFF,252429,666666,true,false,false,false,false,false,false,none,null,null,null,null,false,879,0,false,false,,en
5faeaafe6395803f1d2acebf,Fri Nov 13 15:46:53 +0000 2020,1327276760602439682,1327276760602439682,Here the official track for #TD31. It is expected to become Tropical Storm #Iota later today. Most model guidance ,true,"[{""text"":""TD31"",""indices"":[30,35]},{""text"":""Iota"",""indices"":[77,82]}]",[],[],"[{""url"":"""",""expanded_url"":"""",""display_url"":""twitter.com/i/web/status/1"",""indices"":[117,140]}]",en,recent,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",null,null,null,null,null,987076227222720515,987076227222720515,Jennifer Lambers ,jnlamberswx,"Mobile, AL",WALA @FOX10News Meteorologist  the Central Gulf Coast   Mississippi State Alumna  Kansas City raised  #HailState ,false,[],false,1854,1321,32,Thu Apr 19 21:11:26 +0000 2018,2518,null,null,true,false,1557,null,false,false,false,000000,false,false,false,false,false,false,E81C4F,000000,000000,000000,false,false,false,false,false,false,false,none,null,null,,null,false,0,0,false,false,false,en
5faeaafe6395803f1d2acec0,Fri Nov 13 15:46:52 +0000 2020,1327276753061105666,1327276753061105666,@Jidel_Storm Exactly what i thought,false,[],[],"[{""screen_name"":""Jidel_Storm"",""name"":""Frances Templeton "",""id"":1200851039953576000,""id_str"":""1200851039953575936"",""indices"":[0,12]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for Android</a>",1327276063400091648,1327276063400091648,1200851039953575936,1200851039953575936,Jidel_Storm,1318243267667001347,1318243267667001347,Ubi Templeton,_benistann,false,"I don't know why I created this account",null,[],false,185,169,0,Mon Oct 19 17:31:14 +0000 2020,5858,null,null,false,false,9345,null,false,false,false,F5F8FA,null,null,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,true,true,false,false,false,false,none,null,null,null,null,false,0,0,false,false,,en
5faeaafe6395803f1d2acec1,Fri Nov 13 15:46:51 +0000 2020,1327276750309625856,1327276750309625856,$AKRO To all those  the storm. There are tons of red flags in the smart contracts. Not a lot of securit ,true,[],"[{""text"":""AKRO"",""indices"":[0,5]}]",[],"[{""url"":"""",""expanded_url"":"""",""display_url"":""twitter.com/i/web/status/1"",""indices"":[117,140]}]",en,recent,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",null,null,null,null,null,1273041763566002178,1273041763566002178,Anti-Serf,AntiSerfFren,The Zone,get out of here stalker.,null,[],false,406,483,2,Tue Jun 16 23:56:35 +0000 2020,1677,null,null,false,false,1346,null,false,false,false,F5F8FA,null,null,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,true,true,false,false,false,false,none,null,null,null,null,false,0,2,false,false,,en
5faeaafe6395803f1d2acec2,Fri Nov 13 15:46:50 +0000 2020,1327276744726913025,1327276744726913025,"RT @CNBC: ""It's sort of this calm before the storm. Before the COVID storm but also all these people who have not been coming in."" Dr. @cel",false,[],[],"[{""screen_name"":""CNBC"",""name"":""CNBC"",""id"":20402945,""id_str"":""20402945"",""indices"":[3,8]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter Web App</a>",null,null,null,null,null,26626424,26626424,AskRisk,AskRisk,Global,"Risk Management Updates and Timely, Relevant Information on Risks that Occur in our Daily Lives",false,[],false,99,71,28,Wed Mar 25 23:33:12 +0000 2009,173,null,null,false,false,13042,null,false,false,false,C0DEED,false,false,false,false,false,,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,null,null,null,null,false,3,0,false,false,,en
5faeaaff6395803f1d2acec3,Fri Nov 13 15:46:49 +0000 2020,1327276743749677063,1327276743749677063,"RT @susie_dent: Word of the day is 'catchfart' (17th century): one who slavishly follows behind their boss and who blows with the political",false,[],[],"[{""screen_name"":""susie_dent"",""name"":""Susie Dent"",""id"":2870653293,""id_str"":""2870653293"",""indices"":[3,14]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for Android</a>",null,null,null,null,null,2282099924,2282099924,Nadia Davies,86_Storm_,false,(she/he/they),null,[],false,30,171,0,Wed Jan 08 12:52:01 +0000 2014,636,null,null,false,false,73,null,false,false,false,C0DEED,false,false,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,null,null,null,null,false,5111,0,false,false,,en
5faeaaff6395803f1d2acec4,Fri Nov 13 15:46:49 +0000 2020,1327276741052788737,1327276741052788737,Just In: Tropical Depression 31 has formed in the Caribbean Sea; it is expected to become Tropical Storm Iota by th ,true,[],[],[],"[{""url"":"""",""expanded_url"":"""",""display_url"":""twitter.com/i/web/status/1"",""indices"":[117,140]}]",en,recent,"<a href="""" rel=""nofollow"">Twitter Web App</a>",null,null,null,null,null,1134512749084647425,1134512749084647425,Montserrat Disaster Management Coordination Agency,DMCA_MONTSERRAT,Montserrat,"To mitigate, prevent and reduce the impact of natural and man-made hazards on life, health, property and expedite response and recovery.",false,[],false,140,90,1,Fri May 31 17:31:32 +0000 2019,8,null,null,true,false,1107,null,false,false,false,F5F8FA,null,null,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,null,null,null,null,false,0,0,false,false,false,en
5faeaaff6395803f1d2acec5,Fri Nov 13 15:46:47 +0000 2020,1327276733737930755,1327276733737930755,"RT @BuzzFeedStorm: Tropical Depression #31 has formed in the central Caribbean. It is expected to become Tropical Storm #Iota, and ""could b",false,"[{""text"":""Iota"",""indices"":[120,125]}]",[],"[{""screen_name"":""BuzzFeedStorm"",""name"":""BuzzFeed Storm"",""id"":2341020134,""id_str"":""2341020134"",""indices"":[3,17]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for Android</a>",null,null,null,null,null,233315106,233315106,false,soccermami5,so contigo,"one time for the present, two times for the past..- JK  f4f 
food, family, music, beach.. in any order.. ",null,[],false,381,1534,5,Sun Jan 02 22:35:49 +0000 2011,27606,null,null,false,false,10290,null,false,false,false,642D8B,false,false,true,false,false,false,FF0000,65B0DA,7AC3EE,3D1957,true,true,false,false,false,false,false,none,null,null,null,null,false,5,0,false,false,,en
5faeaaff6395803f1d2acec6,Fri Nov 13 15:46:47 +0000 2020,1327276732597104647,1327276732597104647,"RT @kylegriffin1: Today, 6 American service members were killed in a helicopter crash during a peacekeeping mission in Egypt. Tropical Stor",false,[],[],"[{""screen_name"":""kylegriffin1"",""name"":""Kyle Griffin"",""id"":32871086,""id_str"":""32871086"",""indices"":[3,16]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",null,null,null,null,null,882068462,882068462,Veritas Aequitas!,Magaji_1,Lagos,false,null,[],false,1398,4993,3,Mon Oct 15 10:47:46 +0000 2012,202999,null,null,false,false,197054,null,false,false,false,C0DEED,false,false,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,null,null,null,null,false,4601,0,false,false,,en
5faeaaff6395803f1d2acec7,Fri Nov 13 15:46:47 +0000 2020,1327276731707785216,1327276731707785216,"RT @hiannassi: After rain, there a rainbow
After a storm, there calm
After difficulties, there are MyBlues beside you 

#",false,[],[],"[{""screen_name"":""hiannassi"",""name"":"" "",""id"":714010443610792000,""id_str"":""714010443610791937"",""indices"":[3,13]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",null,null,null,null,null,889137185819054081,889137185819054081,chen,babychia98,false,false,null,[],false,7,114,0,Sun Jul 23 14:56:39 +0000 2017,8899,null,null,false,false,13641,null,false,false,false,F5F8FA,null,null,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,true,true,false,false,false,false,none,null,null,null,null,false,20,0,false,false,,en
5faeaaff6395803f1d2acec8,Fri Nov 13 15:46:46 +0000 2020,1327276730365730816,1327276730365730816,"RT @WDTN: Most people watched from indoors on Wednesday as Tropical Storm Eta dumped heavy rain on the Tampa Bay, Florida, area, but at lea",false,[],[],"[{""screen_name"":""WDTN"",""name"":""WDTN"",""id"":18908628,""id_str"":""18908628"",""indices"":[3,8]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for Android</a>",null,null,null,null,null,144036263,144036263,Dmellieon  ,dmellieon,"Riverside, OH","She/Her & over 55. Golden Rule applied. Cumberologist, Hozierologist & Prog Rocker. Love Johnlock, SF&F, Books/Fanfic,TV, Art, Music, & Science. Hate Trump.",false,[],false,1545,1220,59,Sat May 15 03:42:23 +0000 2010,770979,null,null,true,false,287600,null,false,false,false,C0DEED,false,false,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,true,true,false,false,false,false,none,null,null,null,null,false,1,0,false,false,,en
5faeaaff6395803f1d2acec9,Fri Nov 13 15:46:41 +0000 2020,1327276707833851909,1327276707833851909,"@Storm_the_Tower @christie_tamera @RudyGiuliani @realDonaldTrump You have been insulting me constantly, it's only f ",true,[],[],"[{""screen_name"":""Storm_the_Tower"",""name"":""d DREW"",""id"":1141722425585012700,""id_str"":""1141722425585012736"",""indices"":[0,16]},{""screen_name"":""christie_tamera"",""name"":""Tamera Christie"",""id"":1312417641664049200,""id_str"":""1312417641664049152"",""indices"":[17,33]},{""screen_name"":""RudyGiuliani"",""name"":""Rudy W. Giuliani"",""id"":770781940341289000,""id_str"":""770781940341288960"",""indices"":[34,47]},{""screen_name"":""realDonaldTrump"",""name"":""Donald J. Trump"",""id"":25073877,""id_str"":""25073877"",""indices"":[48,64]}]","[{""url"":"""",""expanded_url"":"""",""display_url"":""twitter.com/i/web/status/1"",""indices"":[117,140]}]",en,recent,"<a href="""" rel=""nofollow"">Twitter for Android</a>",1327268202221625344,1327268202221625344,1141722425585012736,1141722425585012736,Storm_the_Tower,1171737954462720000,1171737954462720000,OnlyTheTruth,OnlyTruthEurope,United Kingdom,"Love Europe, Hate E.U. #Brexit Hate the BBC and Msm. Free Thinker. Don't believe Con19. Woke = blocked immediately. No DM for a date or passport. #MAGA ",null,[],false,1597,2236,2,Wed Sep 11 10:51:34 +0000 2019,21165,null,null,false,false,11595,null,false,false,false,F5F8FA,null,null,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,null,null,null,null,false,0,0,false,false,,en
5faeaaff6395803f1d2aceca,Fri Nov 13 15:46:40 +0000 2020,1327276706001022981,1327276706001022981,"RT @ColinKahl: Today, 6 US service members were killed in Egypt, Tropical Storm Eta made landfall, &amp; there were 150K+ COVID cases. ""Trump s",false,[],[],"[{""screen_name"":""ColinKahl"",""name"":""Colin Kahl"",""id"":475454826,""id_str"":""475454826"",""indices"":[3,13]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",null,null,null,null,null,964178028388671488,964178028388671488,M&M,MM59881906,false,false,null,[],false,17,168,0,Thu Feb 15 16:42:10 +0000 2018,44423,null,null,false,false,27316,null,false,false,false,F5F8FA,null,null,false,false,false,,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,true,false,false,false,none,null,null,null,null,false,337,0,false,false,,en
5faeaaff6395803f1d2acecb,Fri Nov 13 15:46:40 +0000 2020,1327276705220800513,1327276705220800513,"RT @NatashaBertrand: Glenn Gerstell, who served as NSA general counsel until Jan., warns that disinfo is among biggest threats to national",false,[],[],"[{""screen_name"":""NatashaBertrand"",""name"":""Natasha Bertrand"",""id"":372536101,""id_str"":""372536101"",""indices"":[3,19]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for Android</a>",null,null,null,null,null,1001995981066563584,1001995981066563584,South of Seventy,SouthofSeventy,false,false,null,[],false,307,590,0,Thu May 31 01:17:12 +0000 2018,300061,null,null,true,false,34242,null,false,false,false,F5F8FA,null,null,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,null,null,null,null,false,335,0,false,false,,en
