_id,created_at,id,id_str,text,truncated,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang
5faeb248d395d90ae8a8dd68,Fri Nov 13 16:20:20 +0000 2020,1327285175982632962,1327285175982632962,"Temperature: 9.5'C; Wind: 315'; 1.1 mph (avg); 2.0 mph (Gust); ; Humidity: 67.00%; Rain: 0.000 mm; Pressure: 1005.033 millibar",false,[],[],[],[],en,recent,"<a href="""" rel=""nofollow"">BrockleyWhinsWeather</a>",null,null,null,null,null,1037157014,1037157014,BrockleyWhinsWeather,brockleywhinsw,"Brockley Whins, South Shields","Weather reports from Brockley Whins, South Shields on Tyneside.
A WH1080 station with PYWWS running on a Raspberry Pi running Raspbian",false,"[{""url"":"""",""expanded_url"":"""",""display_url"":""wunderground.com/cgi-bin/findwe"",""indices"":[0,22]}]",[],false,20,1,2,Wed Dec 26 13:36:27 +0000 2012,1,null,null,true,false,165627,null,false,false,false,C0DEED,false,false,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,null,null,null,null,false,0,0,false,false,en
5faeb249d395d90ae8a8dd69,Fri Nov 13 16:20:18 +0000 2020,1327285167602290690,1327285167602290690,"RT @DrBeniRusani: Small wedding. 55 attendees.
Temperature taken at entrance. No fevers reported.

Later, 177 infected.
7 died  and they d",false,[],[],"[{""screen_name"":""DrBeniRusani"",""name"":""Dr Beni Rusani"",""id"":398662273,""id_str"":""398662273"",""indices"":[3,16]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for Android</a>",null,null,null,null,null,2182215122,2182215122,ainaa,ainaafqh99_,"Kota Tinggi, Johor",only accounting can mess up with me,false,"[{""url"":"""",""expanded_url"":"""",""display_url"":""instagram.com/ainaafqh___"",""indices"":[0,23]}]",[],false,473,289,0,Fri Nov 08 13:33:05 +0000 2013,2050,null,null,true,false,39940,null,false,false,false,DD2E44,false,false,true,false,false,false,89C9FA,000000,000000,000000,false,true,false,false,false,false,false,none,null,null,null,null,false,4198,0,false,false,en
5faeb249d395d90ae8a8dd6a,Fri Nov 13 16:20:12 +0000 2020,1327285144961523713,1327285144961523713,"RT @DrBeniRusani: Small wedding. 55 attendees.
Temperature taken at entrance. No fevers reported.

Later, 177 infected.
7 died  and they d",false,[],[],"[{""screen_name"":""DrBeniRusani"",""name"":""Dr Beni Rusani"",""id"":398662273,""id_str"":""398662273"",""indices"":[3,16]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",null,null,null,null,null,1156628718,1156628718,NAMI,namilo1312,Johor / SG,A man is his heart. ,null,,[],false,354,1050,13,Thu Feb 07 09:46:12 +0000 2013,37430,null,null,true,false,53397,null,false,false,false,030303,false,false,true,false,false,false,050505,000000,DDEEF6,333333,true,true,false,false,false,false,false,none,null,null,null,null,false,4197,0,false,false,en
5faeb249d395d90ae8a8dd6b,Fri Nov 13 16:20:08 +0000 2020,1327285127894818818,1327285127894818818,"RT @DrBeniRusani: Small wedding. 55 attendees.
Temperature taken at entrance. No fevers reported.

Later, 177 infected.
7 died  and they d",false,[],[],"[{""screen_name"":""DrBeniRusani"",""name"":""Dr Beni Rusani"",""id"":398662273,""id_str"":""398662273"",""indices"":[3,16]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",null,null,null,null,null,713825042,713825042,false,MiezaMhd__,false,false,false,"[{""url"":"""",""expanded_url"":"""",""display_url"":""Instagram.com/miezamhd__"",""indices"":[0,23]}]",[],false,1644,438,0,Tue Jul 24 06:46:53 +0000 2012,7871,null,null,true,false,41735,null,false,false,false,962357,false,false,true,false,false,false,6B00B3,000000,DDEEF6,333333,true,true,false,false,false,false,false,none,null,null,null,null,false,4198,0,false,false,en
5faeb249d395d90ae8a8dd6c,Fri Nov 13 16:20:07 +0000 2020,1327285121532223488,1327285121532223488,"RT @ScottDuncanWX: Wait for it...

You can really see how our planet is pulsing warmer and warmer. 2020 looks like it will be the hottest y",false,[],[],"[{""screen_name"":""ScottDuncanWX"",""name"":""Scott Duncan"",""id"":3005897708,""id_str"":""3005897708"",""indices"":[3,17]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter Web App</a>",null,null,null,null,null,918830941027622912,918830941027622912, NWO Umweltministerin Germany ,MoniqueFreude,"Dresden, Sachsen","Gutmensch. Mein Herz schl links und das mit Freude.  Gegenfaschistin.  f Seenotrettung,  f Klimaschutz,  f Toleranz.",null,,[],false,151,381,3,Fri Oct 13 13:29:02 +0000 2017,6274,null,null,false,false,10818,null,false,false,false,000000,false,false,false,false,false,false,E81C4F,000000,000000,000000,false,true,false,false,false,false,false,none,null,null,null,null,false,776,0,false,false,en
5faeb249d395d90ae8a8dd6d,Fri Nov 13 16:20:05 +0000 2020,1327285113365913603,1327285113365913603,"RT @ozm: To stop the projected rise in Earth temperature and sea level, we would have had to reduce our emissions to zero between 1960 an",false,[],[],"[{""screen_name"":""ozm"",""name"":""OneZero"",""id"":1123227507631820800,""id_str"":""1123227507631820803"",""indices"":[3,7]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",null,null,null,null,null,438620792,438620792,Maudlyne Ihejirika,maudlynei,"Chicago, Illinois","@Suntimes Columnist/Asst City Edtr w/25yrs in Jrnlsm, Pblc Rels; @UIowa @MedillSchool alum; @AKAsorority1908; Prez of @NABJCC & @CJA_Updates; FB/IG @maudlynei",false,"[{""url"":"""",""expanded_url"":"""",""display_url"":""suntimes.com"",""indices"":[0,22]}]",[],false,5499,2708,259,Fri Dec 16 20:23:16 +0000 2011,10944,null,null,true,true,79173,null,false,false,false,0099B9,false,false,false,false,false,false,0099B9,5ED4DC,95E8EC,3C3940,true,false,false,false,false,false,false,none,null,null,null,null,false,396,0,false,false,en
5faeb249d395d90ae8a8dd6e,Fri Nov 13 16:20:03 +0000 2020,1327285103458967557,1327285103458967557,"RT @drphilhammond: If approved, the Pfizer BioNTech vaccine will be manufactured in Germany and Belgium. We have ordered 40 million doses.",false,[],[],"[{""screen_name"":""drphilhammond"",""name"":""Dr Phil Hammond"",""id"":120534606,""id_str"":""120534606"",""indices"":[3,17]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",null,null,null,null,null,17325758,17325758,monkeemel,monkeemel,Brixton Village,"Passionately alive when dancing, excited by giant robots, sustained by sci-fi, intrigued by architecture & design, committed to comics. Best served hot.",false,"[{""url"":"""",""expanded_url"":"""",""display_url"":""plus.google.com/u/0/1005655484"",""indices"":[0,23]}]",[],false,276,647,15,Tue Nov 11 23:50:47 +0000 2008,13720,null,null,false,false,8639,null,false,false,false,650D21,false,false,true,false,false,false,B2173B,110105,E55A7B,E40046,false,false,false,false,false,false,false,none,null,null,null,null,false,6969,0,false,false,en
5faeb249d395d90ae8a8dd6f,Fri Nov 13 16:20:02 +0000 2020,1327285102506860544,1327285102506860544,"16:20 Its Afternoon,Dry/A few clouds  and it feels Cool outside. The temperature has been falling for the last few ",true,[],[],[],"[{""url"":"""",""expanded_url"":"""",""display_url"":""twitter.com/i/web/status/1"",""indices"":[116,139]}]",en,recent,"<a href="""" rel=""nofollow"">Weather Display Tweet</a>",null,null,null,null,null,484056895,484056895,Gosport Weather,Gosportwx,"Gosport, Hampshire,UK",Weather information from Gosport Weather updated every 10 minutes.,false,"[{""url"":"""",""expanded_url"":"""",""display_url"":""gosportweather.co.uk"",""indices"":[0,22]}]",[],false,67,6,7,Sun Feb 05 17:49:56 +0000 2012,0,null,null,false,false,97032,null,false,false,false,C0DEED,false,false,false,false,false,,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,null,null,null,null,false,0,0,false,false,en
5faeb249d395d90ae8a8dd70,Fri Nov 13 16:20:01 +0000 2020,1327285098018983937,1327285098018983937,Time 11:20AM Temperature 66.7 Winds 3.1mph NW Gust 5.4mph Precipitation 0.00in Pressure 1020.1mb,false,[],[],[],[],en,recent,"<a href="""" rel=""nofollow"">Meteobridge</a>",null,null,null,null,null,2925200181,2925200181,Emory ENVS Weather,Emory_ENVS_Wx,"Atlanta, GA",Continuous streaming weather from the Department of Environmental Sciences at Emory University,false,"[{""url"":"""",""expanded_url"":"""",""display_url"":""wunderground.com/personal-weath"",""indices"":[0,22]}]",[],false,9,0,8,Tue Dec 16 16:11:50 +0000 2014,0,null,null,false,false,308764,null,false,false,false,C0DEED,false,false,false,false,false,,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,null,null,null,null,false,0,0,false,false,en
5faeb249d395d90ae8a8dd71,Fri Nov 13 16:20:01 +0000 2020,1327285096743833600,1327285096743833600,"Time is: 17:20:00

Temperature: 16.8 
Humidity   : 62.3 %
Pressure: 1013.54 hPa
CO2level:  617   ppm",false,[],[],[],[],en,recent,"<a href="""" rel=""nofollow"">CO2 tweet</a>",null,null,null,null,null,2240874763,2240874763,Gee Tee,Da_Labz,Je suis encore toujours @ Home,The ex(c)iting messages from Da Labz . . .,null,,[],false,2,0,0,Wed Dec 11 14:32:05 +0000 2013,0,null,null,false,false,125468,null,false,false,false,C0DEED,false,false,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,null,null,null,null,false,0,0,false,false,en
5faeb249d395d90ae8a8dd72,Fri Nov 13 16:20:00 +0000 2020,1327285091136012293,1327285091136012293,What Is The Acceptable Temperature Range Of A Refrigerator ,false,[],[],[],"[{""url"":"""",""expanded_url"":"""",""display_url"":""mefi.us/a/349890"",""indices"":[59,82]}]",en,recent,"<a href="""" rel=""nofollow"">Ask MetaFilter</a>",null,null,null,null,null,84081850,84081850,Ask MetaFilter,askmetafilter,false,Every question on Ask MetaFilter.,false,"[{""url"":"""",""expanded_url"":"""",""display_url"":""ask.metafilter.com"",""indices"":[0,22]}]",[],false,417,3,39,Wed Oct 21 13:35:07 +0000 2009,5,null,null,false,false,105810,null,false,false,false,426746,false,false,false,false,false,,336699,FFFFFF,FFFFFF,000000,false,false,false,false,false,false,false,none,null,null,null,null,false,0,0,false,false,en
5faeb249d395d90ae8a8dd73,Fri Nov 13 16:20:00 +0000 2020,1327285090909642759,1327285090909642759,The current indoor temperature is 64.04. The humidity is 57.00. The temperature in Forestville is 45.64. The current time is 09:19:59,false,[],[],[],[],en,recent,"<a href="""" rel=""nofollow"">ThingTweet</a>",null,null,null,null,null,2861713905,2861713905,brandon stickel,stickel_b,false,false,null,,[],false,3,22,0,Wed Nov 05 01:45:57 +0000 2014,4,null,null,false,false,25025,null,false,false,false,C0DEED,false,false,false,false,false,,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,true,false,false,false,none,null,null,null,null,false,0,0,false,false,en
5faeb249d395d90ae8a8dd74,Fri Nov 13 16:19:59 +0000 2020,1327285090473439235,1327285090473439235,"RT @MayfieldFloors: The temperature has dropped, the nights are darker earlier and winter is certainly on it's way. Maintaining flooring du",false,[],[],"[{""screen_name"":""MayfieldFloors"",""name"":""Mayfield Floors"",""id"":1127949037,""id_str"":""1127949037"",""indices"":[3,18]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for Android</a>",null,null,null,null,null,461478412,461478412,Carole Headley,CaroleHeadley,"Cheshire, UK ","Grandmother, Mum and Wife, dog lover and works for Brainwave Loves to cook, travel and read.",null,,[],false,120,371,4,Wed Jan 11 21:08:39 +0000 2012,1653,null,null,false,false,1764,null,false,false,false,C0DEED,false,false,false,false,false,,1DA1F2,C0DEED,DDEEF6,333333,true,true,true,false,false,false,false,none,null,null,null,null,false,1,0,false,false,en
5faeb249d395d90ae8a8dd75,Fri Nov 13 16:19:57 +0000 2020,1327285078750183424,1327285078750183424,"RT @DrBeniRusani: Small wedding. 55 attendees.
Temperature taken at entrance. No fevers reported.

Later, 177 infected.
7 died  and they d",false,[],[],"[{""screen_name"":""DrBeniRusani"",""name"":""Dr Beni Rusani"",""id"":398662273,""id_str"":""398662273"",""indices"":[3,16]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for Android</a>",null,null,null,null,null,233096809,233096809, ,az_ah20,false,"on r ce que l'on s",null,,[],false,207,260,0,Sun Jan 02 07:52:26 +0000 2011,32756,null,null,false,false,12908,null,false,false,false,C0DEED,false,false,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,true,true,false,false,false,false,none,null,null,null,null,false,4198,0,false,false,en
5faeb249d395d90ae8a8dd76,Fri Nov 13 16:19:53 +0000 2020,1327285061897609216,1327285061897609216,"What is your favorite fat, and why?

Obviously butter is great, but I gotta go with coconut oil, thanks to: (1) fla ",true,[],[],[],"[{""url"":"""",""expanded_url"":"""",""display_url"":""twitter.com/i/web/status/1"",""indices"":[117,140]}]",en,recent,"<a href="""" rel=""nofollow"">Twitter Web App</a>",null,null,null,null,null,123096209,123096209,Ben Orlin,benorlin,"Saint Paul, MN","Lover of math, bad at drawing. he/him.

Books: Math with Bad Drawings (2018), Change is the Only Constant (2019). ",false,"[{""url"":"""",""expanded_url"":"""",""display_url"":""mathwithbaddrawings.com"",""indices"":[0,22]}]","[{""url"":"""",""expanded_url"":"""",""display_url"":""amzn.to/2p4exRw"",""indices"":[114,137]}]",false,14424,565,300,Mon Mar 15 00:16:12 +0000 2010,6522,null,null,false,false,5177,null,false,false,false,C0DEED,false,false,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,null,null,null,null,false,0,0,false,false,en
5faeb24ad395d90ae8a8dd77,Fri Nov 13 16:19:43 +0000 2020,1327285021548425216,1327285021548425216,RT @AirbusSpace: Airbus wins @ESA LSTM (Land and Surface Temperature Monitoring) temperature-check mission for Copernicus next generation,false,[],[],"[{""screen_name"":""AirbusSpace"",""name"":""Airbus Space"",""id"":44324383,""id_str"":""44324383"",""indices"":[3,15]},{""screen_name"":""esa"",""name"":""ESA"",""id"":21436960,""id_str"":""21436960"",""indices"":[29,33]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter Web App</a>",null,null,null,null,null,759903343,759903343,Luis Eduardo Vanegas P.,luisevanegas,BOG/SKBO,#Aviation #Airports #Aerospace #PaxEx #Travel #Defense #Maritime #Railway #Space and sometimes other stuff.,null,,[],false,1878,3431,408,Wed Aug 15 18:27:08 +0000 2012,2458,null,null,true,false,213843,null,false,false,true,3B94D9,false,false,false,false,false,false,0084B4,000000,000000,000000,true,false,false,false,false,false,false,regular,null,null,null,null,false,5,0,false,false,en
5faeb24ad395d90ae8a8dd78,Fri Nov 13 16:19:38 +0000 2020,1327285000828555265,1327285000828555265,"RT @astro_duque: Delighted that Spain will be leading the new @CopernicusEU Land Surface Temperature Monitoring Mission.

With today's agre",false,[],[],"[{""screen_name"":""astro_duque"",""name"":""Pedro Duque"",""id"":311979693,""id_str"":""311979693"",""indices"":[3,15]},{""screen_name"":""CopernicusEU"",""name"":""Copernicus EU"",""id"":978604706,""id_str"":""978604706"",""indices"":[62,75]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter Web App</a>",null,null,null,null,null,1219222929743007744,1219222929743007744, DG DEFIS #StrongerTogether,defis_eu,European Union,@EU_Commission Directorate-General for Defence Industry and Space l DG DEFIS See also Commissioner @ThierryBreton  #EUSpace #EUDefenceIndustry,false,"[{""url"":"""",""expanded_url"":"""",""display_url"":""ec.europa.eu/defence-indust"",""indices"":[0,23]}]",[],false,6703,1185,113,Mon Jan 20 11:40:19 +0000 2020,9003,null,null,true,true,6013,null,false,false,false,F5F8FA,null,null,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,true,true,false,false,false,false,none,null,null,null,null,false,17,0,false,false,en
5faeb24ad395d90ae8a8dd79,Fri Nov 13 16:19:37 +0000 2020,1327284998160912385,1327284998160912385,"RT @astro_duque: Delighted that Spain will be leading the new @CopernicusEU Land Surface Temperature Monitoring Mission.

With today's agre",false,[],[],"[{""screen_name"":""astro_duque"",""name"":""Pedro Duque"",""id"":311979693,""id_str"":""311979693"",""indices"":[3,15]},{""screen_name"":""CopernicusEU"",""name"":""Copernicus EU"",""id"":978604706,""id_str"":""978604706"",""indices"":[62,75]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter Web App</a>",null,null,null,null,null,759903343,759903343,Luis Eduardo Vanegas P.,luisevanegas,BOG/SKBO,#Aviation #Airports #Aerospace #PaxEx #Travel #Defense #Maritime #Railway #Space and sometimes other stuff.,null,,[],false,1878,3431,408,Wed Aug 15 18:27:08 +0000 2012,2458,null,null,true,false,213843,null,false,false,true,3B94D9,false,false,false,false,false,false,0084B4,000000,000000,000000,true,false,false,false,false,false,false,regular,null,null,null,null,false,17,0,false,false,en
5faeb24ad395d90ae8a8dd7a,Fri Nov 13 16:19:32 +0000 2020,1327284974127632384,1327284974127632384,"RT @drphilhammond: If approved, the Pfizer BioNTech vaccine will be manufactured in Germany and Belgium. We have ordered 40 million doses.",false,[],[],"[{""screen_name"":""drphilhammond"",""name"":""Dr Phil Hammond"",""id"":120534606,""id_str"":""120534606"",""indices"":[3,17]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter Web App</a>",null,null,null,null,null,20058249,20058249,Jon Wallis,SpiderJon,Cardiff,false,null,,[],false,68,43,3,Wed Feb 04 14:52:48 +0000 2009,2853,null,null,false,false,901,null,false,false,false,110472,false,false,false,false,false,false,0A26B2,148A8A,B5F7F5,260995,false,false,false,false,false,false,false,none,null,null,null,null,false,6969,0,false,false,en
5faeb24ad395d90ae8a8dd7b,Fri Nov 13 16:19:18 +0000 2020,1327284917395361794,1327284917395361794,"RT @DrBeniRusani: Small wedding. 55 attendees.
Temperature taken at entrance. No fevers reported.

Later, 177 infected.
7 died  and they d",false,[],[],"[{""screen_name"":""DrBeniRusani"",""name"":""Dr Beni Rusani"",""id"":398662273,""id_str"":""398662273"",""indices"":[3,16]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",null,null,null,null,null,2402630425,2402630425,Shafiq,shfiqzahari,false,Kura-kura warna nya adalah warna hijau,false,"[{""url"":"""",""expanded_url"":"""",""display_url"":""vsco.co/shfqzahari"",""indices"":[0,23]}]",[],false,890,191,8,Sat Mar 22 04:17:13 +0000 2014,32431,null,null,true,false,105092,null,false,false,false,0F1338,false,false,false,false,false,false,94D487,000000,DDEEF6,333333,true,true,false,false,false,false,false,none,null,null,null,null,false,4195,0,false,false,en
5faeb24ad395d90ae8a8dd7c,Fri Nov 13 16:19:17 +0000 2020,1327284914098671616,1327284914098671616,Fri 11:30: Today: Snow at times heavy. Local amount 5 cm. Wind becoming northwest 20 km/h early this afternoon. Tem ,true,[],[],[],"[{""url"":"""",""expanded_url"":"""",""display_url"":""twitter.com/i/web/status/1"",""indices"":[117,140]}]",en,recent,"<a href="""" rel=""nofollow"">Canada Weather</a>",null,null,null,null,null,168921227,168921227,WX Timmins,wf_timmins,"Timmins, ON, Canada", Automated Weather: Forecast  from Environment and Climate Change Canada via . Send your feedback to @weatherstats.,false,"[{""url"":"""",""expanded_url"":"""",""display_url"":""timmins.weatherstats.ca"",""indices"":[0,23]}]","[{""url"":"""",""expanded_url"":"""",""display_url"":""weatherstats.ca"",""indices"":[79,102]}]",false,4,1,1,Wed Jul 21 03:03:46 +0000 2010,0,null,null,false,false,14558,null,false,false,false,C0DEED,false,false,false,false,false,,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,null,null,null,null,false,0,0,false,false,en
5faeb24ad395d90ae8a8dd7d,Fri Nov 13 16:19:17 +0000 2020,1327284910709727233,1327284910709727233,11:19AM Temperature: 59.7 Humidity: 86  Wind: SSE at 0.0 to 0.0MPH Rain 0.12in Barometer: 29.99InHg,false,[],[],[],[],en,recent,"<a href="""" rel=""nofollow"">Meteobridge</a>",null,null,null,null,null,701440471004872705,701440471004872705,personalwxstations,prsnlwxstations,"Mount Airy, NC",false,false,"[{""url"":"""",""expanded_url"":"""",""display_url"":""personalweatherstations.com"",""indices"":[0,23]}]",[],false,8,17,0,Sun Feb 21 16:16:55 +0000 2016,0,null,null,false,false,78538,null,false,false,false,F5F8FA,null,null,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,null,null,null,null,false,0,0,false,false,en
5faeb24ad395d90ae8a8dd7e,Fri Nov 13 16:19:16 +0000 2020,1327284907371089921,1327284907371089921,"my phone has been showing symptoms of malaria, na so so temperature since last month.",false,[],[],[],[],en,recent,"<a href="""" rel=""nofollow"">Twitter for Mac</a>",null,null,null,null,null,708677941278933001,708677941278933001,Yemoyah,Iyun__,Wakanda,#Beyhive,null,,[],false,5628,2080,3,Sat Mar 12 15:36:02 +0000 2016,26049,null,null,true,false,34431,null,false,false,false,F5F8FA,null,null,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,true,true,false,false,false,false,none,null,null,null,null,false,0,0,false,false,en
5faeb24ad395d90ae8a8dd7f,Fri Nov 13 16:19:15 +0000 2020,1327284903164092416,1327284903164092416,@ZLabe I have a question. I often hear about alarmist hurting the climate change cause but it made me wonder what w ,true,[],[],"[{""screen_name"":""ZLabe"",""name"":""Zack Labe"",""id"":344395626,""id_str"":""344395626"",""indices"":[0,6]}]","[{""url"":"""",""expanded_url"":"""",""display_url"":""twitter.com/i/web/status/1"",""indices"":[117,140]}]",en,recent,"<a href="""" rel=""nofollow"">Twitter for Android</a>",1327266019841228800,1327266019841228800,344395626,344395626,ZLabe,26566011,26566011,Oscar Juarez,ojuarez,false,false,null,,[],false,5,17,0,Wed Mar 25 19:11:14 +0000 2009,61,null,null,false,false,71,null,false,false,false,C0DEED,false,false,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,null,null,null,null,false,0,0,false,false,en
5faeb24ad395d90ae8a8dd80,Fri Nov 13 16:19:12 +0000 2020,1327284892846092290,1327284892846092290,"RT @DrBeniRusani: Small wedding. 55 attendees.
Temperature taken at entrance. No fevers reported.

Later, 177 infected.
7 died  and they d",false,[],[],"[{""screen_name"":""DrBeniRusani"",""name"":""Dr Beni Rusani"",""id"":398662273,""id_str"":""398662273"",""indices"":[3,16]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",null,null,null,null,null,2467058466,2467058466,.,ixahirah,false,false,null,,[],false,243,438,2,Mon Apr 28 02:03:40 +0000 2014,1435,null,null,true,false,14876,null,false,false,false,000000,false,false,false,false,false,false,94D487,000000,000000,000000,false,true,false,false,false,false,false,none,null,null,null,null,false,4198,0,false,false,en
5faeb24ad395d90ae8a8dd81,Fri Nov 13 16:19:07 +0000 2020,1327284871283298304,1327284871283298304,"RT @LullabyTrust: It's important to make sure that your baby doesn't overheat when they're indoors. Make sure you remove their hat and outd",false,[],[],"[{""screen_name"":""LullabyTrust"",""name"":""The Lullaby Trust"",""id"":51177266,""id_str"":""51177266"",""indices"":[3,16]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for Android</a>",null,null,null,null,null,786143542053711872,786143542053711872,YorkSCP,YorkSCP,"York, England",City of York Safeguarding Children Partnership is a multi-agency forum which ensures that services work together to protect children from abuse and neglect.,false,"[{""url"":"""",""expanded_url"":"""",""display_url"":""saferchildrenyork.org.uk"",""indices"":[0,23]}]",[],false,971,701,11,Wed Oct 12 09:56:41 +0000 2016,154,null,null,true,false,2968,null,false,false,false,000000,false,false,false,false,false,false,1B95E0,000000,000000,000000,false,false,false,false,false,false,false,none,null,null,null,null,false,5,0,false,false,en
5faeb24ad395d90ae8a8dd82,Fri Nov 13 16:19:07 +0000 2020,1327284869240659968,1327284869240659968,@shiskabob11 i tried that but it didn work lemme try again tho with the water being at a higher temperature,false,[],[],"[{""screen_name"":""shiskabob11"",""name"":""ally!"",""id"":1244427900088193000,""id_str"":""1244427900088193031"",""indices"":[0,12]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",1327284663195496451,1327284663195496451,1244427900088193031,1244427900088193031,shiskabob11,1322201212075364352,1322201212075364352,kris,xcxhearts,he/him |  |  | 14,it charli bby when i go hard know i go crazy,false,"[{""url"":"""",""expanded_url"":"""",""display_url"":""music.apple.com/gb/album/claws"",""indices"":[0,23]}]",[],false,332,523,5,Fri Oct 30 15:38:43 +0000 2020,4221,null,null,false,false,1446,null,false,false,false,F5F8FA,null,null,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,true,true,false,false,false,false,none,null,null,null,null,false,0,1,false,false,en
5faeb24ad395d90ae8a8dd83,Fri Nov 13 16:19:03 +0000 2020,1327284853268738048,1327284853268738048,"At: 2020-11-13 10:19:03.022985,

Temperature: 66.2 F
Humidity: 90.0%
Light Sensor Value is: 290
Sound Level: 230
CP ",true,[],[],[],"[{""url"":"""",""expanded_url"":"""",""display_url"":""twitter.com/i/web/status/1"",""indices"":[117,140]}]",en,recent,false,null,null,null,null,null,956633292,956633292,RaspberryPiWeatherDataHSVAL,PiWeatherHSV_AL,"Huntsville, AL","I'm a bot and I tweet local weather data from Huntsville, Alabama every 30 minutes. I do so with a Raspberry Pi, a GrovePi+ sensor kit, and Python scripts :D",false,"[{""url"":"""",""expanded_url"":"""",""display_url"":""tylerdukes.github.io/portfolio/"",""indices"":[0,23]}]",[],false,12,13,0,Mon Nov 19 02:59:23 +0000 2012,12,null,null,false,false,8271,null,false,false,false,C0DEED,false,false,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,null,null,null,null,false,0,0,false,false,en
5faeb24ad395d90ae8a8dd84,Fri Nov 13 16:19:00 +0000 2020,1327284840144662529,1327284840144662529,"GVS-65 is a complete PVC pipe system designed for use as BH, Class II gas vent with a maximum operating temperature ",true,[],[],[],"[{""url"":"""",""expanded_url"":"""",""display_url"":""twitter.com/i/web/status/1"",""indices"":[117,140]}]",en,recent,"<a href="""" rel=""nofollow"">TweetDeck</a>",null,null,null,null,null,3141882135,3141882135,Fabco Plastics Jim  ,FABCOJim,"Maple, ON","Industrial Plastics Wholesale. Follow for news, sales, and fun. Fabco Plastics, Maple, Ontario, Canada. RTs do not = endorsements. Not monitored 24/7.",false,"[{""url"":"""",""expanded_url"":"""",""display_url"":""fabcoplastics.com"",""indices"":[0,23]}]",[],false,3453,4295,588,Mon Apr 06 21:04:52 +0000 2015,1375,null,null,false,false,76270,null,false,false,false,000000,false,false,true,false,false,false,FA743E,000000,000000,000000,true,true,false,false,false,false,false,none,null,null,null,null,false,0,0,false,false,en
