_id,created_at,id,id_str,text,truncated,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,geo,coordinates,place,contributors,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.text,retweeted_status.truncated,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.entities.media,retweeted_status.extended_entities.media,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.url.urls,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.possibly_sensitive,retweeted_status.lang,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang
5faed0060527a8f75244cf17,Fri Nov 13 18:24:39 +0000 2020,1327316462541762561,1327316462541762561,@Ursofam i mail you some snow if we get any in kansas,false,[],[],"[{""screen_name"":""Ursofam"",""name"":""Urso"",""id"":1268390979373072400,""id_str"":""1268390979373072385"",""indices"":[0,8]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",1327315484824498177,1327315484824498177,1268390979373072385,1268390979373072385,Ursofam,722946227407613953,722946227407613953,lanie,laniewastaken,21 she/her  ks,twitch + discord mod for @reggiewebber. #mcyttwt,false,"[{""url"":"""",""expanded_url"":"""",""display_url"":""twitch.tv/laaniiee"",""indices"":[0,23]}]",[],false,730,85,11,Thu Apr 21 00:33:07 +0000 2016,4547,null,null,true,false,9481,null,false,false,false,000000,false,false,false,false,false,false,FAB81E,000000,000000,000000,false,true,false,false,false,false,false,none,null,null,null,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,0,0,false,false,en
5faed0060527a8f75244cf18,Fri Nov 13 18:24:36 +0000 2020,1327316447501008896,1327316447501008896,@JacobDavison_ Jason in the snow. I completely baffled they never done it.,false,[],[],"[{""screen_name"":""JacobDavison_"",""name"":""Jacob Davison"",""id"":313050693,""id_str"":""313050693"",""indices"":[0,14]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",1327295564422082565,1327295564422082565,313050693,313050693,JacobDavison_,41526269,41526269,Riley Sailer,Ripley_Lives,false,Sometimes a writer. Find me on Letterboxd: @RipleyLives,null,,[],false,237,604,8,Thu May 21 04:07:57 +0000 2009,34399,null,null,false,false,8984,null,false,false,false,000000,false,false,false,false,false,false,19CF86,000000,000000,000000,false,true,false,false,false,false,false,none,null,null,null,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,0,1,false,false,en
5faed0060527a8f75244cf19,Fri Nov 13 18:24:35 +0000 2020,1327316443634016256,1327316443634016256,RT @AaronBurdette: looks like a snow plow you can take a shit in,false,[],[],"[{""screen_name"":""AaronBurdette"",""name"":""Aaron Burdette"",""id"":14467743,""id_str"":""14467743"",""indices"":[3,17]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",null,null,null,null,null,21962767,21962767,  ,waltermasterson,false,Proud Boys interview YouTube link below SUITE 360 174 West 4th st NYC 10014,false,"[{""url"":"""",""expanded_url"":"""",""display_url"":""youtu.be/6Etny0D_ybY"",""indices"":[0,23]}]",[],false,13530,2785,76,Thu Feb 26 03:10:42 +0000 2009,10982,null,null,true,false,10501,null,false,false,false,EBEBEB,false,false,true,false,false,false,990000,DFDFDF,F3F3F3,333333,true,false,false,false,false,false,false,none,null,null,null,null,Fri Nov 13 17:30:29 +0000 2020,1327302832328826880,1327302832328826880,looks like a snow plow you can take a shit in ,false,[],[],[],"[{""url"":"""",""expanded_url"":"""",""display_url"":""twitter.com/JadaEWilliams/"",""indices"":[46,69]}]",,,en,recent,"<a href="""" rel=""nofollow"">Twitter Web App</a>",null,null,null,null,null,14467743,14467743,Aaron Burdette,AaronBurdette,"Los Angeles, CA","I write surreal TV comedies about guys named Josh (Close Enough, Man Seeking Woman)",false,"[{""url"":"""",""expanded_url"":"""",""display_url"":""aaronburdette.com"",""indices"":[0,23]}]",[],false,4950,485,142,Mon Apr 21 22:22:42 +0000 2008,15267,null,null,false,false,6212,null,false,false,false,353439,false,false,false,false,false,false,D20078,D8D8D6,353439,000000,true,true,false,false,false,false,false,none,null,null,null,null,true,1,18,false,false,false,en,true,1,0,false,false,en
5faed0060527a8f75244cf1a,Fri Nov 13 18:24:34 +0000 2020,1327316439510831104,1327316439510831104,"RT @CaltransDist10: As we head to the weekend, our friends @NWSSacramento are alerting us to snow at the higher elevations today and int Sa",false,[],[],"[{""screen_name"":""CaltransDist10"",""name"":""Caltrans District 10"",""id"":34945813,""id_str"":""34945813"",""indices"":[3,18]},{""screen_name"":""NWSSacramento"",""name"":""NWS Sacramento"",""id"":596964216,""id_str"":""596964216"",""indices"":[59,73]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter Web App</a>",null,null,null,null,null,382122978,382122978,Caltrans District 9,Caltrans9,"Bishop, California","We provide quality transportation facilities and services in Eastern Kern, Inyo, and Mono Counties of California.",false,"[{""url"":"""",""expanded_url"":"""",""display_url"":""dot.ca.gov/caltrans-near-"",""indices"":[0,23]}]",[],false,5295,163,123,Thu Sep 29 14:38:35 +0000 2011,172,null,null,true,false,1812,null,false,false,false,C0DEED,false,false,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,true,true,false,false,false,false,none,null,null,null,null,Fri Nov 13 16:58:48 +0000 2020,1327294858612985856,1327294858612985856,"As we head to the weekend, our friends @NWSSacramento are alerting us to snow at the higher elevations today and in ",true,[],[],"[{""screen_name"":""NWSSacramento"",""name"":""NWS Sacramento"",""id"":596964216,""id_str"":""596964216"",""indices"":[39,53]}]","[{""url"":"""",""expanded_url"":"""",""display_url"":""twitter.com/i/web/status/1"",""indices"":[117,140]}]",,,en,recent,"<a href="""" rel=""nofollow"">Twitter Web App</a>",null,null,null,null,null,34945813,34945813,Caltrans District 10,CaltransDist10,"Stockton, CA","Caltrans District 10 serves Alpine, Amador, Calaveras, Mariposa, Merced, San Joaquin, Stanislaus and Tuolumne counties. Please call 911 in case of emergency.",false,"[{""url"":"""",""expanded_url"":"""",""display_url"":""dot.ca.gov/dist10"",""indices"":[0,22]}]",[],false,11396,223,373,Fri Apr 24 14:58:52 +0000 2009,2044,null,null,true,true,18970,null,false,false,false,080D0F,false,false,false,false,false,false,FF691F,FFFFFF,090A0A,ED7913,false,false,false,false,false,false,false,none,null,null,null,null,false,1,5,false,false,false,en,false,1,0,false,false,en
5faed0060527a8f75244cf1b,Fri Nov 13 18:24:29 +0000 2020,1327316418031972352,1327316418031972352, shooting a slave master isn funny to anybody but me and Neil,false,[],[],[],[],en,recent,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",null,null,null,null,null,165922634,165922634,The Enigma,Toni_Snow_,"Dallas, TX",@LangstonU Alumnus. Driven. Reckless. Unfortunately Sarcastic. ,false,"[{""url"":"""",""expanded_url"":"""",""display_url"":""instagram.com/toni_snow_247"",""indices"":[0,23]}]",[],false,1380,860,6,Mon Jul 12 22:07:55 +0000 2010,31719,null,null,true,false,183283,null,false,false,false,022330,false,false,true,false,false,false,0084B4,FFFFFF,DDFFCC,333333,true,true,false,false,false,false,false,none,null,null,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,0,0,false,false,en
5faed0060527a8f75244cf1c,Fri Nov 13 18:24:28 +0000 2020,1327316417755164672,1327316417755164672,"When Tina Snow drops this album, no body talk to me. &amp; I serious!",false,[],[],[],[],en,recent,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",null,null,null,null,null,185351253,185351253, Pimp,bsquiat,false,CEO of Rebirth Hair #LUAlumna #heyfefes #  she/her/bad bitch,false,"[{""url"":"""",""expanded_url"":"""",""display_url"":""rebirth-hair.myshopify.com"",""indices"":[0,23]}]",[],false,1330,955,4,Tue Aug 31 19:51:45 +0000 2010,54287,null,null,true,false,105469,null,false,false,false,00D5FF,false,false,true,false,false,false,08CDF5,FFE0FF,F8D6FF,000000,true,true,false,false,false,false,false,none,null,null,null,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,0,0,false,false,en
5faed0060527a8f75244cf1d,Fri Nov 13 18:24:25 +0000 2020,1327316402492104705,1327316402492104705,RT @Prettyboyfredo: RT TO ENTER PS5 GIVEAWAY !  (must be following) ,false,[],[],"[{""screen_name"":""Prettyboyfredo"",""name"":""Prettyboyfredo"",""id"":611848373,""id_str"":""611848373"",""indices"":[3,18]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for Android</a>",null,null,null,null,null,1091236830463303680,1091236830463303680,LONG LIVE JUICE WRLD ,Snow_WRLD,"Alvin, TX","BLM  Former College Hooper for @OakHillsCollege - Bemidji , MN   CashApp: $Snow3900 PSN : UnwrittenStxry #JuiceWRLDForever",false,"[{""url"":"""",""expanded_url"":"""",""display_url"":""Twitch.tv/Sn0wwrld999"",""indices"":[0,23]}]",[],false,1059,718,2,Fri Feb 01 07:28:29 +0000 2019,16348,null,null,false,false,16786,null,false,false,false,F5F8FA,null,null,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,true,true,false,false,false,false,none,null,null,null,null,Thu Nov 12 19:07:13 +0000 2020,1326964785393635328,1326964785393635328,RT TO ENTER PS5 GIVEAWAY !  (must be following) ,false,[],[],[],[],"[{""id"":1326964628711157800,""id_str"":""1326964628711157761"",""indices"":[55,78],""media_url"":"""",""media_url_https"":"""",""url"":"""",""display_url"":""pic.twitter.com/YrcuGqFCaM"",""expanded_url"":"""",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""small"":{""w"":362,""h"":680,""resize"":""fit""},""medium"":{""w"":639,""h"":1200,""resize"":""fit""},""large"":{""w"":656,""h"":1232,""resize"":""fit""}}}]","[{""id"":1326964628711157800,""id_str"":""1326964628711157761"",""indices"":[55,78],""media_url"":"""",""media_url_https"":"""",""url"":"""",""display_url"":""pic.twitter.com/YrcuGqFCaM"",""expanded_url"":"""",""type"":""video"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""small"":{""w"":362,""h"":680,""resize"":""fit""},""medium"":{""w"":639,""h"":1200,""resize"":""fit""},""large"":{""w"":656,""h"":1232,""resize"":""fit""}},""video_info"":{""aspect_ratio"":[41,77],""duration_millis"":20467,""variants"":[{""bitrate"":632000,""content_type"":""video/mp4"",""url"":""""},{""bitrate"":2176000,""content_type"":""video/mp4"",""url"":""""},{""content_type"":""application/x-mpegURL"",""url"":""""},{""bitrate"":832000,""content_type"":""video/mp4"",""url"":""""}]},""additional_media_info"":{""monetizable"":false}}]",en,recent,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",null,null,null,null,null,611848373,611848373,Prettyboyfredo,Prettyboyfredo,"New York, NY",  ,false,"[{""url"":"""",""expanded_url"":"""",""display_url"":""youtube.com/user/prettyboy"",""indices"":[0,23]}]",[],false,420160,0,146,Mon Jun 18 17:32:16 +0000 2012,13640,null,null,true,true,13260,null,false,false,false,C0DEED,false,false,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,true,true,false,false,false,false,none,null,null,null,null,false,10985,6917,false,false,false,en,false,10985,0,false,false,en
5faed0070527a8f75244cf1e,Fri Nov 13 18:24:24 +0000 2020,1327316398247391234,1327316398247391234,"@joaniemaloney they all have names from game of thrones  from the left jon snow, bran stark and robb stark",false,[],[],"[{""screen_name"":""joaniemaloney"",""name"":""joanie"",""id"":17403645,""id_str"":""17403645"",""indices"":[0,14]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",1327315591653421056,1327315591653421056,17403645,17403645,joaniemaloney,1208176208288108544,1208176208288108544, into the minhoism -1,dilfwol,shineexo tvxq bigb4ng ptg ,Exclusive: Big Bang G-Dragon breaks the gap and prepares for a comeback in earnest ... the return of a real king (she/her),null,,[],false,1850,486,23,Sat Dec 21 00:04:05 +0000 2019,30252,null,null,false,false,11166,null,false,false,false,F5F8FA,null,null,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,null,null,null,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,0,0,false,false,en
5faed0070527a8f75244cf1f,Fri Nov 13 18:24:22 +0000 2020,1327316391268024321,1327316391268024321,RT @jonginstarlight: when chanyeol threw snow at jongin then jongin got a rock ,false,[],[],"[{""screen_name"":""jonginstarlight"",""name"":""hayley   AOTY"",""id"":1283209528587063300,""id_str"":""1283209528587063296"",""indices"":[3,19]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",null,null,null,null,null,767347172,767347172,LOVE AGAIN ,chanbaekOSH,EXO AND NO OTHER ,false,false,"[{""url"":"""",""expanded_url"":"""",""display_url"":""twitter.com/weareoneEXO"",""indices"":[0,23]}]",[],false,290,287,1,Sun Aug 19 10:40:03 +0000 2012,42770,null,null,false,false,54400,null,false,false,false,0099B9,false,false,false,false,false,false,0099B9,5ED4DC,95E8EC,3C3940,true,true,false,false,false,false,false,none,null,null,null,null,Fri Nov 13 11:15:28 +0000 2020,1327208453446647812,1327208453446647812,when chanyeol threw snow at jongin then jongin got a rock  ,false,[],[],[],"[{""url"":"""",""expanded_url"":"""",""display_url"":""twitter.com/xluzui/status/"",""indices"":[58,81]}]","[{""id"":1327208445192274000,""id_str"":""1327208445192273920"",""indices"":[82,105],""media_url"":"""",""media_url_https"":"""",""url"":"""",""display_url"":""pic.twitter.com/MZg492tQvc"",""expanded_url"":"""",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""large"":{""w"":447,""h"":449,""resize"":""fit""},""small"":{""w"":447,""h"":449,""resize"":""fit""},""medium"":{""w"":447,""h"":449,""resize"":""fit""}}}]","[{""id"":1327208445192274000,""id_str"":""1327208445192273920"",""indices"":[82,105],""media_url"":"""",""media_url_https"":"""",""url"":"""",""display_url"":""pic.twitter.com/MZg492tQvc"",""expanded_url"":"""",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""large"":{""w"":447,""h"":449,""resize"":""fit""},""small"":{""w"":447,""h"":449,""resize"":""fit""},""medium"":{""w"":447,""h"":449,""resize"":""fit""}}}]",en,recent,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",null,null,null,null,null,1283209528587063296,1283209528587063296,hayley   AOTY,jonginstarlight,exo | ts | iu    she/her,@weareoneEXO: let love | ,false,"[{""url"":"""",""expanded_url"":"""",""display_url"":""jonginstarlight.carrd.co"",""indices"":[0,23]}]","[{""url"":"""",""expanded_url"":"""",""display_url"":""kai.smtown.com"",""indices"":[27,50]}]",false,1799,951,11,Wed Jul 15 01:19:44 +0000 2020,24973,null,null,false,false,11313,null,false,false,false,F5F8FA,null,null,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,true,true,false,false,false,false,none,null,null,null,null,true,86,332,false,false,false,en,true,86,0,false,false,en
5faed0070527a8f75244cf20,Fri Nov 13 18:24:21 +0000 2020,1327316388151779329,1327316388151779329,"Festive laptop Sleeve, #ChippingNorton #Chippy #almshouses #Cotswolds #Snow #Christmasgifts #gifts #ideas #xmas ",true,"[{""text"":""ChippingNorton"",""indices"":[23,38]},{""text"":""Chippy"",""indices"":[39,46]},{""text"":""almshouses"",""indices"":[47,58]},{""text"":""Cotswolds"",""indices"":[59,69]},{""text"":""Snow"",""indices"":[70,75]},{""text"":""Christmasgifts"",""indices"":[76,91]},{""text"":""gifts"",""indices"":[92,98]},{""text"":""ideas"",""indices"":[99,105]},{""text"":""xmas"",""indices"":[106,111]}]",[],[],"[{""url"":"""",""expanded_url"":"""",""display_url"":""twitter.com/i/web/status/1"",""indices"":[113,136]}]",en,recent,"<a href="""" rel=""nofollow"">Twitter Web App</a>",null,null,null,null,null,2340462390,2340462390,David Murphy,Murphy170D,Charlbury,"Yeah, been there done that.",false,"[{""url"":"""",""expanded_url"":"""",""display_url"":""davidrmurphy.zenfolio.com"",""indices"":[0,23]}]",[],false,228,219,14,Wed Feb 12 14:53:01 +0000 2014,1318,null,null,false,false,1423,null,false,false,false,000000,false,false,false,false,false,false,1B95E0,000000,000000,000000,false,false,false,false,false,false,false,none,null,null,null,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,0,0,false,false,en
5faed0070527a8f75244cf21,Fri Nov 13 18:24:21 +0000 2020,1327316388013371392,1327316388013371392,You fucking snow possums man ,false,[],[],[],"[{""url"":"""",""expanded_url"":"""",""display_url"":""twitter.com/dillanxgrey/st"",""indices"":[29,52]}]",en,recent,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",null,null,null,null,null,768403489538056193,768403489538056193,Demahcrit ,SlimSavageeeee,"Atlanta, GA",Bella Che Pronounced She ,null,,[],false,756,501,1,Wed Aug 24 11:04:03 +0000 2016,14906,null,null,true,false,57001,null,false,false,false,F5F8FA,null,null,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,true,true,false,false,false,false,none,null,null,null,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,0,0,false,false,en
5faed0070527a8f75244cf22,Fri Nov 13 18:24:16 +0000 2020,1327316365997449216,1327316365997449216,"Rapsody, Leikeli 47 and Snow Tha Product ",false,[],[],[],"[{""url"":"""",""expanded_url"":"""",""display_url"":""twitter.com/JustineSkye/st"",""indices"":[41,64]}]",en,recent,"<a href="""" rel=""nofollow"">Twitter for Android</a>",null,null,null,null,null,1326163859967795203,1326163859967795203,BEN,BLKSAD1,Somewhere,Pretend you just read something profound,null,,[],false,159,206,0,Tue Nov 10 14:06:31 +0000 2020,908,null,null,false,false,1028,null,false,false,false,F5F8FA,null,null,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,true,true,false,false,false,false,none,null,null,null,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,0,1,false,false,en
5faed0070527a8f75244cf23,Fri Nov 13 18:24:10 +0000 2020,1327316340361850881,1327316340361850881,@TXT_members THE NO SNOW FILTER ITS A WIN,false,[],[],"[{""screen_name"":""TXT_members"",""name"":""TOMORROW X TOGETHER"",""id"":1059327333532749800,""id_str"":""1059327333532749824"",""indices"":[0,12]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",1327268384610734080,1327268384610734080,1059327333532749824,1059327333532749824,TXT_members,1070891883919011840,1070891883919011840, diana ,soobpov,minor,taebin boyfriends ?!? | she/her,false,"[{""url"":"""",""expanded_url"":"""",""display_url"":""soobpov.carrd.co"",""indices"":[0,23]}]",[],false,1810,1456,49,Fri Dec 07 04:04:56 +0000 2018,48938,null,null,true,false,19452,null,false,false,false,F5F8FA,null,null,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,true,true,false,false,false,false,none,null,null,null,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,0,1,false,false,en
5faed0070527a8f75244cf24,Fri Nov 13 18:24:08 +0000 2020,1327316332669329408,1327316332669329408,"RT @mooschkas: brrr shiny christmas josuhan gif 
i started drawing this illustration when my longing for snow reached its peak and finishe",false,[],[],"[{""screen_name"":""mooschkas"",""name"":""mooschkas | qrt=block"",""id"":1285948338848895000,""id_str"":""1285948338848894976"",""indices"":[3,13]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",null,null,null,null,null,1243054504674762753,1243054504674762753,mazze,mazzer_66,false,He/him |  | (I rt nsfw sometimes) Just here to talk about fictional characters and ships!,null,,[],false,146,251,5,Thu Mar 26 05:58:35 +0000 2020,7015,null,null,false,false,4178,null,false,false,false,F5F8FA,null,null,false,false,false,,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,null,null,null,null,Fri Nov 13 11:25:28 +0000 2020,1327210972201824256,1327210972201824256,"brrr shiny christmas josuhan gif 
i started drawing this illustration when my longing for snow reached its peak an ",true,[],[],[],"[{""url"":"""",""expanded_url"":"""",""display_url"":""twitter.com/i/web/status/1"",""indices"":[117,140]}]",,,en,recent,"<a href="""" rel=""nofollow"">Twitter Web App</a>",null,null,null,null,null,1285948338848894976,1285948338848894976,mooschkas | qrt=block,mooschkas,false," just a girl who likes to draw | 19 | she/her | multifandom, mostly jjba now | do not use or repost my art without permission | my side acc @mschkas ",false,"[{""url"":"""",""expanded_url"":"""",""display_url"":""curiouscat.me/mooschkas"",""indices"":[0,23]}]",[],false,1961,83,8,Wed Jul 22 14:42:41 +0000 2020,7201,null,null,false,false,714,null,false,false,false,F5F8FA,null,null,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,true,true,false,false,false,false,none,null,null,null,null,false,52,211,false,false,false,en,false,52,0,false,false,en
5faed0070527a8f75244cf25,Fri Nov 13 18:24:08 +0000 2020,1327316330610089992,1327316330610089992,"@MistyWooEngle Oh that lovely Misty, bet you enjoyed ! A bit of snow is great fun! x ",false,[],[],"[{""screen_name"":""MistyWooEngle"",""name"":""Misty Woo Engle"",""id"":1709668466,""id_str"":""1709668466"",""indices"":[0,14]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for iPad</a>",1327315867605065730,1327315867605065730,1709668466,1709668466,MistyWooEngle,259326009,259326009,charlene,talulahbluebell,false,false,null,,[],false,910,728,9,Tue Mar 01 16:49:23 +0000 2011,26492,null,null,false,false,18953,null,false,false,false,642D8B,false,false,true,false,false,false,FF0000,65B0DA,7AC3EE,3D1957,true,false,false,false,false,false,false,none,null,null,null,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,0,0,false,false,en
5faed0080527a8f75244cf26,Fri Nov 13 18:24:04 +0000 2020,1327316316227825664,1327316316227825664,@scottbarnescosmetics truly outdid himself with his new holiday capsule! It 10 pounds of pure beauty and me insid ,true,[],[],[],"[{""url"":"""",""expanded_url"":"""",""display_url"":""twitter.com/i/web/status/1"",""indices"":[117,140]}]",en,recent,"<a href="""" rel=""nofollow"">Instagram</a>",null,null,null,null,null,318803165,318803165,Jayden Robison,JaydenRobison,"Los Angeles, CA",official account of jayden robison instagram: @jaydenrobison,null,,[],false,737,305,0,Fri Jun 17 02:27:12 +0000 2011,76,null,null,true,false,12230,null,false,false,false,642D8B,false,false,true,false,false,false,00AEFF,65B0DA,7AC3EE,3D1957,false,false,false,false,false,false,false,none,null,null,null,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,0,0,false,false,en
5faed0080527a8f75244cf27,Fri Nov 13 18:24:04 +0000 2020,1327316315984388101,1327316315984388101,Dogfights - WW1 Uncut - Dan Snow - BBC  via @YouTube,false,[],[],"[{""screen_name"":""YouTube"",""name"":""YouTube"",""id"":10228272,""id_str"":""10228272"",""indices"":[67,75]}]","[{""url"":"""",""expanded_url"":"""",""display_url"":""youtu.be/f85CDEpiMhQ"",""indices"":[39,62]}]",en,recent,"<a href="""" rel=""nofollow"">Twitter for iPad</a>",null,null,null,null,null,2164188007,2164188007,Luba Romanko,lubaromanko,"Alberta, Canada",ZERO TOLERANCE FOR #CYBERBULLYING OF ANY KIND! I HAVE NOTHING TO DECLARE ONLY MY GENIUS!,null,,[],false,4634,3967,45,Wed Oct 30 05:56:49 +0000 2013,41639,null,null,false,false,117067,null,false,false,false,C6E2EE,false,false,false,false,false,false,1F98C7,C6E2EE,DAECF4,663B12,true,true,false,false,false,false,false,none,null,null,null,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,0,0,false,false,en
