_id,created_at,id,id_str,text,truncated,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang
5faeae136609f974217e6d45,Fri Nov 13 16:01:29 +0000 2020,1327280430689599489,1327280430689599489,"RT @BillandTed3: Keanu Reeves &amp; Alex @Winter want to remind you: Be excellent to each other today and every day! #WorldKindnessDay, d",false,"[{""text"":""WorldKindnessDay"",""indices"":[123,140]}]",[],"[{""screen_name"":""BillandTed3"",""name"":""Bill & Ted 3"",""id"":284929130,""id_str"":""284929130"",""indices"":[3,15]},{""screen_name"":""Winter"",""name"":""Alex Winter @ "",""id"":112243614,""id_str"":""112243614"",""indices"":[41,48]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter Web App</a>",null,null,null,null,null,153544713,153544713,Nathen,owlbare,"Renton, WA",Graphic Design Wizard (DM me!)  English American  INFP  Panromantic  Manic Depressive  GAD  He/Him ,false,[],false,7841,3829,125,Tue Jun 08 20:58:07 +0000 2010,269091,null,null,true,false,92541,null,false,false,false,000000,false,false,false,false,false,false,5F2999,000000,000000,000000,false,true,false,false,false,false,false,none,null,null,null,null,false,8,0,false,false,en
5faeae136609f974217e6d46,Fri Nov 13 16:01:28 +0000 2020,1327280430492618752,1327280430492618752,"As winter approaches, the two businesses are donating proceeds to help pay for heating fuel for local families in n ",true,[],[],[],"[{""url"":"""",""expanded_url"":"""",""display_url"":""twitter.com/i/web/status/1"",""indices"":[117,140]}]",en,recent,"<a href="""" rel=""nofollow"">SocialFlow</a>",null,null,null,null,null,226457069,226457069,Newtown Patch,NewtownPAPatch,"Newtown, Pa.","Local news, alerts, events and more. We your source for all things Newtown.",false,[],false,4416,248,109,Tue Dec 14 05:47:18 +0000 2010,6,null,null,false,false,36090,null,false,false,false,000000,false,false,false,false,false,false,4A913C,000000,000000,000000,false,false,false,false,false,false,false,none,null,null,null,null,false,0,0,false,false,en
5faeae136609f974217e6d47,Fri Nov 13 16:01:28 +0000 2020,1327280429502754819,1327280429502754819,@KwabenaMega both are good,false,[],[],"[{""screen_name"":""KwabenaMega"",""name"":""MEGA SARKCESS !!"",""id"":1189803498432553000,""id_str"":""1189803498432552960"",""indices"":[0,12]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter Web App</a>",1327278085255913474,1327278085255913474,1189803498432552960,1189803498432552960,KwabenaMega,3153501320,3153501320,Winter Marlis ,winter_tetteh,"Greater Accra,",Life is Always Rich | @ManUtd | Country music lover #SM4lyf @shattawalegh || Marketer || Instagram: @winter.marlis | follow backup a/c @tetteh99248 ||,null,[],false,12191,6818,10,Mon Apr 13 20:25:54 +0000 2015,89564,null,null,true,false,93252,null,false,false,false,C0DEED,false,false,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,true,true,false,false,false,false,none,null,null,null,null,false,0,1,false,false,en
5faeae136609f974217e6d48,Fri Nov 13 16:01:28 +0000 2020,1327280428315623424,1327280428315623424,RT @CaltransDist3: Truck screenings are in effect on I-80 at Applegate and Mogul. We are expecting snow in the Sierra today so be prepared,false,[],[],"[{""screen_name"":""CaltransDist3"",""name"":""Caltrans District 3"",""id"":509080304,""id_str"":""509080304"",""indices"":[3,17]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",null,null,null,null,null,143194014,143194014,"County of Nevada, CA",NevadaCountyCA,"Nevada City, CA",Official Nevada County government account. Follow for news and alerts sent out by the County departments. Retweets are not endorsements.,false,[],false,3153,141,81,Wed May 12 21:10:01 +0000 2010,660,null,null,true,false,2653,null,false,false,false,C0DEED,false,false,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,null,null,null,null,false,5,0,false,false,en
5faeae136609f974217e6d49,Fri Nov 13 16:01:28 +0000 2020,1327280427351089152,1327280427351089152,"RT @BillandTed3: Keanu Reeves &amp; Alex @Winter want to remind you: Be excellent to each other today and every day! #WorldKindnessDay, d",false,"[{""text"":""WorldKindnessDay"",""indices"":[123,140]}]",[],"[{""screen_name"":""BillandTed3"",""name"":""Bill & Ted 3"",""id"":284929130,""id_str"":""284929130"",""indices"":[3,15]},{""screen_name"":""Winter"",""name"":""Alex Winter @ "",""id"":112243614,""id_str"":""112243614"",""indices"":[41,48]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",null,null,null,null,null,943557248550359040,943557248550359040,Excelsior Forever ,Kryptomovies77,false,"A comic book soaked mind. A Potterhead, Whovian. Team Marvel & DC. I also swing both ways with Star Wars & Star Trek.",null,[],false,1577,1586,10,Wed Dec 20 19:02:33 +0000 2017,55812,null,null,true,false,46109,null,false,false,false,F5F8FA,null,null,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,true,true,false,false,false,false,none,null,null,null,null,false,8,0,false,false,en
5faeae146609f974217e6d4a,Fri Nov 13 16:01:27 +0000 2020,1327280424368959489,1327280424368959489,Check the @u.s.kidsgolf website for your tee time @dubsdreadgolfcourse. This is the Fall Tour Championship event! ,true,[],[],"[{""screen_name"":""u"",""name"":""u"",""id"":22005817,""id_str"":""22005817"",""indices"":[10,12]}]","[{""url"":"""",""expanded_url"":"""",""display_url"":""twitter.com/i/web/status/1"",""indices"":[115,138]}]",en,recent,"<a href="""" rel=""nofollow"">Instagram</a>",null,null,null,null,null,107852943,107852943,USKidsGolfOrlando,USKidsGolfOrlFL,"Orlando, Florida",USKids Golf Orlando Local Tour. Junior Golf Tournaments for Boys & Girls 6-14. Tournament Directors Doug & Karen,null,[],false,312,27,0,Sun Jan 24 00:08:48 +0000 2010,50,null,null,false,false,3135,null,false,false,false,022330,false,false,false,false,false,false,0084B4,A8C7F7,C0DFEC,333333,true,false,false,false,false,false,false,none,null,null,null,null,false,0,0,false,false,en
5faeae146609f974217e6d4b,Fri Nov 13 16:01:27 +0000 2020,1327280423353815040,1327280423353815040,@CBCradiotara @EdmAMCBC Cider with a shot of fireball after a winter trail run!  Group favourite !,false,[],[],"[{""screen_name"":""CBCradiotara"",""name"":""tara mccarthy "",""id"":2239561849,""id_str"":""2239561849"",""indices"":[0,13]},{""screen_name"":""EdmAMCBC"",""name"":""Edmonton AM"",""id"":1393035492,""id_str"":""1393035492"",""indices"":[14,23]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",1327240334921916416,1327240334921916416,2239561849,2239561849,CBCradiotara,717102235772002305,717102235772002305,edmontontrailrunners,yegtrailrunners,false,false,false,[],false,317,271,3,Mon Apr 04 21:31:10 +0000 2016,769,null,null,true,false,622,null,false,false,false,F5F8FA,null,null,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,null,null,,null,false,0,0,false,false,en
5faeae146609f974217e6d4c,Fri Nov 13 16:01:26 +0000 2020,1327280421546156032,1327280421546156032,Half price takeaways a better idea surely ,false,[],[],[],"[{""url"":"""",""expanded_url"":"""",""display_url"":""twitter.com/thesun/status/"",""indices"":[42,65]}]",en,recent,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",null,null,null,null,null,428372888,428372888,Sam Winter,sam__winter,Southampton,false,null,[],false,248,232,5,Sun Dec 04 17:45:56 +0000 2011,11958,null,null,true,false,33386,null,false,false,false,000000,false,false,false,false,false,false,2600FF,FFFFFF,DDEEF6,333333,false,false,false,false,false,false,false,none,null,null,null,null,true,0,0,false,false,en
5faeae146609f974217e6d4d,Fri Nov 13 16:01:26 +0000 2020,1327280419662917634,1327280419662917634,"I want something to look forward to after we close, otherwise it just endless winter &amp; darkness",false,[],[],[],[],en,recent,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",null,null,null,null,null,1747562779,1747562779,      ,seattles16,the edge of the sea,"fuck this, where the ocean?",null,[],false,182,299,0,Sat Sep 07 13:39:36 +0000 2013,11986,null,null,false,false,10090,null,false,false,false,131516,false,false,true,false,false,false,131516,000000,000000,000000,true,false,false,false,false,false,false,none,null,null,null,null,false,0,0,false,false,en
5faeae146609f974217e6d4e,Fri Nov 13 16:01:25 +0000 2020,1327280417876021248,1327280417876021248,"#Patanjali_Moisturizer comes with the goodness of shea butter, chamomile and olive oil that protects your skin agai ",true,"[{""text"":""Patanjali_Moisturizer"",""indices"":[0,22]}]",[],[],"[{""url"":"""",""expanded_url"":"""",""display_url"":""twitter.com/i/web/status/1"",""indices"":[117,140]}]",en,recent,"<a href="""" rel=""nofollow"">Twitter for Android</a>",null,null,null,null,null,1272941725972074496,1272941725972074496,@PriyankaRawat_mpys,PriyankarawatM,false,"Student
Follow me on instagram-priyanka._rwt.79",null,[],false,291,58,0,Tue Jun 16 17:19:06 +0000 2020,4981,null,null,false,false,12504,null,false,false,false,F5F8FA,null,null,false,false,false,,1DA1F2,C0DEED,DDEEF6,333333,true,true,true,false,false,false,false,none,null,null,null,null,false,0,0,false,false,en
5faeae146609f974217e6d4f,Fri Nov 13 16:01:25 +0000 2020,1327280417561403392,1327280417561403392,RT @dreamin8bit: winter is approaching.  will staff give nako a jacket that fits this time ,false,[],[],"[{""screen_name"":""dreamin8bit"",""name"":""hoodie_nako"",""id"":2485962512,""id_str"":""2485962512"",""indices"":[3,15]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for Android</a>",null,null,null,null,null,3338971587,3338971587,Haf,hafsahriza1,false,false,null,[],false,7,21,0,Sun Jun 21 13:28:04 +0000 2015,36594,null,null,false,false,22328,null,false,false,false,C0DEED,false,false,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,null,null,null,null,false,59,0,false,false,en
5faeae146609f974217e6d50,Fri Nov 13 16:01:25 +0000 2020,1327280414789038081,1327280414789038081,RT @ahm_alman9ouri: I want to spend my winter with you in my arms,false,[],[],"[{""screen_name"":""ahm_alman9ouri"",""name"":""ahmedalm"",""id"":933438190496763900,""id_str"":""933438190496763905"",""indices"":[3,18]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",null,null,null,null,null,1310816784128315392,1310816784128315392,false,rwssyyy,false,"i saw u ,come talk to me am bored ",null,[],false,35,50,0,Tue Sep 29 05:41:07 +0000 2020,249,null,null,false,false,237,null,false,false,false,F5F8FA,null,null,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,true,true,false,false,false,false,none,null,null,null,null,false,3,0,false,false,en
5faeae146609f974217e6d51,Fri Nov 13 16:01:24 +0000 2020,1327280411760861184,1327280411760861184,i like getting really pale in the winter so i can bounce the light beam off of me and right back at it for all the ,true,[],[],[],"[{""url"":"""",""expanded_url"":"""",""display_url"":""twitter.com/i/web/status/1"",""indices"":[116,139]}]",en,recent,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",null,null,null,null,null,896413663514550277,896413663514550277,nat,_njackson16,false,false,null,[],false,201,208,0,Sat Aug 12 16:50:46 +0000 2017,5590,null,null,false,false,3022,null,false,false,false,F5F8FA,null,null,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,null,null,null,null,false,0,0,false,false,en
5faeae146609f974217e6d52,Fri Nov 13 16:01:23 +0000 2020,1327280409181253639,1327280409181253639,RT @APEDADOC:  is a special class of Sali #rice (winter rice) of #Assam in cultivation over centuries and characterized by aromatic e,false,"[{""text"":""rice"",""indices"":[48,53]},{""text"":""Assam"",""indices"":[71,77]}]",[],"[{""screen_name"":""APEDADOC"",""name"":""APEDA"",""id"":807146624992481300,""id_str"":""807146624992481280"",""indices"":[3,12]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for Android</a>",null,null,null,null,null,960549103888289792,960549103888289792,Indo-European Union,eu_indo,"Geneva, Switzerland","India, the fastest growing economy and a strategic partner for the EU, with a dynamic market of 1.25 billion people. 

 EU-India bilateral trade & investment",null,[],false,279,108,1,Mon Feb 05 16:22:07 +0000 2018,8482,null,null,false,false,11755,null,false,false,false,F5F8FA,null,null,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,null,null,null,null,false,15,0,false,false,en
5faeae146609f974217e6d53,Fri Nov 13 16:01:22 +0000 2020,1327280404425039875,1327280404425039875,The cold is here -- time to grab your favorite blanket and a warm beverage! Do you prefer your house cold or have y ,true,[],[],[],"[{""url"":"""",""expanded_url"":"""",""display_url"":""twitter.com/i/web/status/1"",""indices"":[117,140]}]",en,recent,"<a href="""" rel=""nofollow"">Sendible</a>",null,null,null,null,null,1230547419265265664,1230547419265265664,Miramonte Homes,miramonte_homes,Arizona,"Since 1992, Miramonte Arizona has been building the finest homes and commercial properties across the state of Arizona.",false,[],false,10,12,0,Thu Feb 20 17:39:09 +0000 2020,9,null,null,false,false,225,null,false,false,false,F5F8FA,null,null,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,true,true,false,false,false,false,none,null,null,null,null,false,0,0,false,false,en
5faeae146609f974217e6d54,Fri Nov 13 16:01:22 +0000 2020,1327280404274012162,1327280404274012162,"@bridget_joy_ I think that as we move into winter and cases rise, more Trumpsters will die. That what it will tak ",true,[],[],"[{""screen_name"":""bridget_joy_"",""name"":""Bridget Joy Voted Biden Blue"",""id"":3947025803,""id_str"":""3947025803"",""indices"":[0,13]}]","[{""url"":"""",""expanded_url"":"""",""display_url"":""twitter.com/i/web/status/1"",""indices"":[117,140]}]",en,recent,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",1327240444087066624,1327240444087066624,3947025803,3947025803,bridget_joy_,44696939,44696939,Augusta Moore,augusta61,#VotetheBastardOut,"Lawyer, mom, dismayed Republican who DESPISES Trump! Unapologetic advocate of what is right, what is good, and what is funny! Oh, and animal lover!  ",null,[],false,4578,4387,5,Thu Jun 04 19:30:27 +0000 2009,21321,null,null,true,false,13371,null,false,false,false,352726,false,false,false,false,false,false,D02B55,829D5E,99CC33,3E4415,true,true,false,false,false,false,false,none,null,null,null,null,false,0,0,false,false,en
5faeae146609f974217e6d55,Fri Nov 13 16:01:22 +0000 2020,1327280403191828483,1327280403191828483,Winter Is For Velvet -  ,false,[],[],[],"[{""url"":"""",""expanded_url"":"""",""display_url"":""mailchi.mp/homedone/frida"",""indices"":[25,48]}]",en,recent,"<a href="""" rel=""nofollow"">Mailchimp</a>",null,null,null,null,null,955526929129656320,955526929129656320,Home Done,homedoneUK,United Kingdom,Home Done is your one-stop shop for all things home! FREE UK Mainland Delivery and Money Back Guarantee. Email sales@homedone.co.uk for queries!,false,[],false,905,88,2,Mon Jan 22 19:45:47 +0000 2018,70,null,null,false,false,647,null,false,false,false,000000,false,false,false,false,false,false,1B95E0,000000,000000,000000,false,false,false,false,false,false,false,none,null,null,null,null,false,0,0,false,false,en
5faeae146609f974217e6d56,Fri Nov 13 16:01:21 +0000 2020,1327280400792571904,1327280400792571904,"RT @shyjmn: jimin's relationship with his dad  a very soft thread ",false,[],[],"[{""screen_name"":""shyjmn"",""name"":""raghad's marzi"",""id"":2850344935,""id_str"":""2850344935"",""indices"":[3,10]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",null,null,null,null,null,189565233,189565233,false,winter_bear97,false,ARMY are BTS  BTS are ARMY,null,[],false,33,200,1,Sat Sep 11 16:24:40 +0000 2010,16723,null,null,true,false,2191,null,false,false,false,352726,false,false,false,false,false,false,D02B55,829D5E,99CC33,3E4415,true,true,false,false,false,false,false,none,null,null,null,null,false,7408,0,false,false,en
5faeae146609f974217e6d57,Fri Nov 13 16:01:21 +0000 2020,1327280397886124032,1327280397886124032,@onlythegoldenhl i wear my winter jacket when its 15 degrees lolz,false,[],[],"[{""screen_name"":""onlythegoldenhl"",""name"":""ayna 's golden"",""id"":821344500975013900,""id_str"":""821344500975013889"",""indices"":[0,16]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",1327274794656653313,1327274794656653313,821344500975013889,821344500975013889,onlythegoldenhl,1240694844533755907,1240694844533755907,izzy,fallingforftdt,false,she/her,null,[],false,988,983,11,Thu Mar 19 17:41:39 +0000 2020,12069,null,null,false,false,9255,null,false,false,false,F5F8FA,null,null,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,null,null,null,null,false,0,0,false,false,en
5faeae156609f974217e6d58,Fri Nov 13 16:01:21 +0000 2020,1327280397445632000,1327280397445632000,"We can't have Winter Hazard Awareness Week without a day dedicated to winter driving safety....

MnDOT | Anatomy  o ",true,[],[],[],"[{""url"":"""",""expanded_url"":"""",""display_url"":""twitter.com/i/web/status/1"",""indices"":[117,140]}]",en,recent,"<a href="""" rel=""nofollow"">Twitter Web App</a>",null,null,null,null,null,3220475076,3220475076,Dakota County SO,DakotaMNSheriff,"Hastings, MN",false,false,[],false,8502,137,96,Tue May 19 15:57:18 +0000 2015,520,null,null,true,false,1685,null,false,false,false,C0DEED,false,false,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,null,null,null,null,false,0,0,false,false,en
5faeae156609f974217e6d59,Fri Nov 13 16:01:19 +0000 2020,1327280391812755457,1327280391812755457,@missingmissmia @ALL_Q_NO_A @Franktmcveety Yes there is a road component in property taxes. If you could calculate ,true,[],[],"[{""screen_name"":""missingmissmia"",""name"":""miss \""nordic winter goddess\"" mia"",""id"":94455299,""id_str"":""94455299"",""indices"":[0,15]},{""screen_name"":""ALL_Q_NO_A"",""name"":""ALL Q NO A"",""id"":1239962550936178700,""id_str"":""1239962550936178690"",""indices"":[16,27]},{""screen_name"":""Franktmcveety"",""name"":""Frank McVeety"",""id"":813801457950609400,""id_str"":""813801457950609408"",""indices"":[28,42]}]","[{""url"":"""",""expanded_url"":"""",""display_url"":""twitter.com/i/web/status/1"",""indices"":[116,139]}]",en,recent,"<a href="""" rel=""nofollow"">Twitter for Android</a>",1327250560605687808,1327250560605687808,94455299,94455299,missingmissmia,51138581,51138581,Jim Moore,jmbmoore,Etobicoke,A proud Canadian who feels our standing in the world was earned and am not afraid to speak out on it. Sometimes factually sometimes with a little sarcasm.,null,[],false,469,877,0,Fri Jun 26 17:12:54 +0000 2009,597,null,null,false,false,4959,null,false,false,false,C0DEED,false,false,false,false,false,,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,null,null,null,null,false,0,0,false,false,en
5faeae156609f974217e6d5a,Fri Nov 13 16:01:19 +0000 2020,1327280390063742976,1327280390063742976,"RT @AfroChingona: A couple mutuals came to me about making a GoFundMe to also help with winter housing, medications, special groceries for",false,[],[],"[{""screen_name"":""AfroChingona"",""name"":""Afro-Caribe Machete "",""id"":1254980745250005000,""id_str"":""1254980745250004992"",""indices"":[3,16]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",null,null,null,null,null,1161487936673800192,1161487936673800192, damian ,CEOofGender,he/she/xe  read carrd,"damian, 16, mixed black/white, bigender  alt: @nyanblnary + sister: @_lavera_",false,[],false,1413,874,107,Wed Aug 14 04:01:18 +0000 2019,234939,null,null,false,false,93220,null,false,false,false,000000,false,false,false,false,false,false,981CEB,000000,000000,000000,false,true,false,false,false,false,false,none,null,null,null,null,false,229,0,false,false,en
5faeae156609f974217e6d5b,Fri Nov 13 16:01:19 +0000 2020,1327280389266796547,1327280389266796547,Winter come sooner pls it hot as shit ,false,[],[],[],[],en,recent,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",null,null,null,null,null,1193706622889218049,1193706622889218049,xi^u^,muereteput4,yumeko tiddies,taehyung and exo still haven apologized for setting my standards so high,false,[],false,26,100,3,Mon Nov 11 01:47:12 +0000 2019,17104,null,null,false,false,1895,null,false,false,false,F5F8FA,null,null,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,true,true,false,false,false,false,none,null,null,null,null,false,0,0,false,false,en
5faeae156609f974217e6d5c,Fri Nov 13 16:01:18 +0000 2020,1327280386552983553,1327280386552983553,MILF Winter Fucks A Big Black Cock by JaxSlayher @manyvids ,false,[],[],"[{""screen_name"":""ManyVids"",""name"":""ManyVids"",""id"":1279220006,""id_str"":""1279220006"",""indices"":[49,58]}]","[{""url"":"""",""expanded_url"":"""",""display_url"":""manyvids.com/Video/1974718/"",""indices"":[59,82]}]",en,recent,"<a href="""" rel=""nofollow"">Twitter Web App</a>",null,null,null,null,null,870052203138101248,870052203138101248,JaxSlayher.TV,JaxSlayherTV,Welcome to Slayher Land ,This is the Official Jax Slayher Production Twitter Account. Performer account @SlayherJax,false,[],false,25128,76,83,Wed May 31 22:59:44 +0000 2017,261,null,null,false,false,896,null,false,false,false,F5F8FA,null,null,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,true,true,false,false,false,false,none,null,null,null,null,false,0,1,false,false,en
5faeae156609f974217e6d5d,Fri Nov 13 16:01:18 +0000 2020,1327280386326601733,1327280386326601733,RT @MeanwhileinCana: Winter is coming ,false,[],[],"[{""screen_name"":""MeanwhileinCana"",""name"":""Meanwhile in Canada"",""id"":552252043,""id_str"":""552252043"",""indices"":[3,19]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for Android</a>",null,null,null,null,null,1378135458,1378135458,WrathofKuntar,archiveslut,Wisconsin,"Full of piss and vinegar. Fat and happy. Pro-Abortion,
Bisexual, potty-mouthed, BLM, & mother, genealogist, paranormal researcher, history of a home, she/her",null,[],false,300,784,19,Wed Apr 24 22:43:05 +0000 2013,61402,null,null,true,false,39018,null,false,false,false,C0DEED,false,false,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,null,null,null,null,false,10,0,false,false,en
5faeae156609f974217e6d5e,Fri Nov 13 16:01:18 +0000 2020,1327280384749531138,1327280384749531138,"While winter may be typically a slow season in real estate, economists predict it will be one of the best winter sa ",true,[],[],[],"[{""url"":"""",""expanded_url"":"""",""display_url"":""twitter.com/i/web/status/1"",""indices"":[117,140]}]",en,recent,"<a href="""" rel=""nofollow"">LumentusSocial</a>",null,null,null,null,null,93182269,93182269,Jonathan Davis,RealtorJohnD,"Greater Nashville, TN Area","Realtor, History Buff, World Traveler, & Antique Collector",null,[],false,153,744,4,Sat Nov 28 13:15:43 +0000 2009,35,null,null,true,false,282,null,false,false,false,000000,false,false,false,false,false,false,101820,000000,000000,000000,false,true,false,false,false,false,false,none,null,null,null,null,false,0,0,false,false,en
5faeae156609f974217e6d5f,Fri Nov 13 16:01:17 +0000 2020,1327280383822585858,1327280383822585858,"RT @PDChinaLife: Bon app! Birds are attracted by ripened persimmons hanging on the trees like little red lanterns in Wuping Town, SW Ch",false,[],[],"[{""screen_name"":""PDChinaLife"",""name"":""Beautiful China"",""id"":1164937093656862700,""id_str"":""1164937093656862720"",""indices"":[3,15]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for Android</a>",null,null,null,null,null,1314944558741024770,1314944558741024770,Mar De Jes Hern Villalobos,MaraDeJ85166617,false,false,null,[],false,36,43,0,Sat Oct 10 15:04:04 +0000 2020,1739,null,null,false,false,1752,null,false,false,false,F5F8FA,null,null,false,false,false,,1DA1F2,C0DEED,DDEEF6,333333,true,true,true,false,false,false,false,none,null,null,null,null,false,9,0,false,false,en
5faeae156609f974217e6d60,Fri Nov 13 16:01:17 +0000 2020,1327280383231029248,1327280383231029248,"RT @jessica_roy: ""The U.S. now confirms more cases in a single day than China has reported since the pandemic began."" ",false,[],[],"[{""screen_name"":""jessica_roy"",""name"":""Jessica Roy "",""id"":586969334,""id_str"":""586969334"",""indices"":[3,15]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter Web App</a>",null,null,null,null,null,45371554,45371554,nonni pizzaro,nonnipizzaro,false,false,null,[],false,194,254,2,Sun Jun 07 16:46:59 +0000 2009,168105,null,null,false,false,111755,null,false,false,false,C0DEED,false,false,false,false,false,,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,null,null,null,null,false,46,0,false,false,en
5faeae156609f974217e6d61,Fri Nov 13 16:01:15 +0000 2020,1327280376050380800,1327280376050380800,"RT @jakeupdateteam: TGC Teen 2020 Winter Online

#JAKE: ENGENES, I want to give you a great stage. All the members are practicing and worki",false,"[{""text"":""JAKE"",""indices"":[49,54]}]",[],"[{""screen_name"":""jakeupdateteam"",""name"":"" Update Team  D-1 "",""id"":1283273218439229400,""id_str"":""1283273218439229441"",""indices"":[3,18]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for Android</a>",null,null,null,null,null,1318354815110443008,1318354815110443008,"Lyca(JAKE's DAY)",GrLaica,false,"Don't let people to hurt you
20|Educator",null,[],false,10,55,0,Tue Oct 20 00:54:37 +0000 2020,2693,null,null,false,false,1132,null,false,false,false,F5F8FA,null,null,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,true,true,false,false,false,false,none,null,null,null,null,false,78,0,false,false,en
5faeae156609f974217e6d62,Fri Nov 13 16:01:15 +0000 2020,1327280375664697349,1327280375664697349,@SonnyWilliams04 Keep working boy! Wish I could watch y again this winter but the virus has other plans:(,false,[],[],"[{""screen_name"":""SonnyWilliams04"",""name"":""Sonwabile  Williams"",""id"":1123014171568824300,""id_str"":""1123014171568824326"",""indices"":[0,16]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",null,null,1123014171568824326,1123014171568824326,SonnyWilliams04,538654748,538654748,Mark Rubel,MarkRubes,false,"Those who care don't matter and those who matter don't care!",null,[],false,215,485,3,Wed Mar 28 02:26:50 +0000 2012,6262,null,null,false,false,7890,null,false,false,false,0210A6,false,false,true,false,false,false,069C29,000000,EFEFEF,333333,true,false,false,false,false,false,false,none,null,null,null,null,false,0,0,false,false,en
5faeae156609f974217e6d63,Fri Nov 13 16:01:15 +0000 2020,1327280375664693250,1327280375664693250,RT @olivia94x: purple has always been my favourite colour but now it has a very special meaning thanks to our winter bear  #IPurpleYouDay,false,"[{""text"":""IPurpleYouDay"",""indices"":[125,139]}]",[],"[{""screen_name"":""olivia94x"",""name"":""olivia"",""id"":1095370451843498000,""id_str"":""1095370451843497985"",""indices"":[3,13]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter Web App</a>",null,null,null,null,null,402725431,402725431,  7,visualxrose,false,"strictly OT7 . ARMY. '91 liner. Aspiring art historian. Intersectional feminist. Proudly LGBTQ+. She/her. 
Fan account.",null,[],false,246,295,9,Tue Nov 01 13:53:33 +0000 2011,54369,null,null,false,false,17530,null,false,false,false,E09AE6,false,false,false,false,false,false,CC3366,E07FE0,F7E6F4,333333,true,false,false,false,false,false,false,none,null,null,null,null,false,1,0,false,false,en
